Oc2697zrb    2.6975000    5.994e-11         0.5      0.0      0.0     0.      0.     0.      2.        0.       1.      -4332
Oc2770zer    2.7683000    0.0000000         1.5      0.0      0.0     0.      2.     0.      0.        1.       0.       4334
Oc2770zrb    2.6975000    0.0000000         1.5      0.0      0.0     0.      0.     0.      2.        0.       1.      -4334
B05280zer    5.2795300	  2.703e-12	    0.0	     0.5     +0.5     0.      0.     1.	     0.	       0.	0.	  511
B05280zrb    5.2795300	  2.703e-12	    0.0	     0.5     -0.5     1.      0.     0.	     0.	       0.	0.	 -511
B05680zer    5.6800000	  0.0500000	    0.0	     0.5     +0.5     0.      0.     1.	     0.	       0.	0.	10511
B05680zrb    5.6800000	  0.0500000	    0.0	     0.5     -0.5     1.      0.     0.	     0.	       0.	0.     -10511
B15325zer    5.3251000	  0.0000000	    1.0	     0.5     +0.5     0.      0.     1.	     0.	       0.	0.	  513
B15325zrb    5.3251000	  0.0000000	    1.0	     0.5     -0.5     1.      0.     0.	     0.	       0.	0.	 -513
B15730zer    5.7300000	  0.0500000	    1.0	     0.5     +0.5     0.      0.     1.	     0.	       0.	0.	10513
B15730zrb    5.7300000	  0.0500000	    1.0	     0.5     -0.5     1.      0.     0.	     0.	       0.	0.     -10513
B15780zer    5.7800000	  0.0500000	    1.0	     0.5     +0.5     0.      0.     1.	     0.	       0.	0.	20513
B15780zrb    5.7800000	  0.0500000	    1.0	     0.5     -0.5     1.      0.     0.	     0.	       0.	0.     -20513
B25830zer    5.8300000	  0.0200000	    2.0	     0.5     +0.5     0.      0.     1.	     0.	       0.	0.	  515
B25325zrb    5.3251000	  0.0000000	    2.0	     0.5     -0.5     1.      0.     0.	     0.	       0.	0.	 -515
B05280plu    5.2791500	  2.525e-12	    0.0	     0.5     +0.5     1.      0.     0.	     0.	       0.	0.	  521
B05280min    5.2791500	  2.525e-12	    0.0	     0.5     -0.5     0.      0.     1.	     0.	       0.	0.	 -521
B05680plu    5.6800000	  0.0500000	    0.0	     0.5     +0.5     1.      0.     0.	     0.	       0.	0.	10521
B05680min    5.6800000	  0.0500000	    0.0	     0.5     -0.5     0.      0.     1.	     0.	       0.	0.     -10521
B15325plu    5.3251000	  0.0000000	    1.0	     0.5     +0.5     1.      0.     0.	     0.	       0.	0.	  523
B15325min    5.3251000	  0.0000000	    1.0	     0.5     -0.5     0.      0.     1.	     0.	       0.	0.	 -523
B15730plu    5.7300000	  0.0500000	    1.0	     0.5     +0.5     1.      0.     0.	     0.	       0.	0.	10523
B15730min    5.7300000	  0.0500000	    1.0	     0.5     -0.5     0.      0.     1.	     0.	       0.	0.     -10523
B15780plu    5.7800000	  0.0500000	    1.0	     0.5     +0.5     1.      0.     0.	     0.	       0.	0.	20523
B15780min    5.7800000	  0.0500000	    1.0	     0.5     -0.5     0.      0.     1.	     0.	       0.	0.     -20523
B25830plu    5.8300000	  0.0200000	    2.0	     0.5     +0.5     1.      0.     0.	     0.	       0.	0.	  525
B25830min    5.8300000	  0.0200000	    2.0	     0.5     -0.5     0.      0.     1.	     0.	       0.	0.	 -525
B0s5366zr    5.3663000	  2.813e-12	    0.0	     0.       0.      0.      1.     0.	     0.	       0.	0.	  531
B0s5366zb    5.3663000	  2.813e-12	    0.0	     0.       0.      0.      0.     0.	     1.	       0.	0.	 -531
B0s5920zr    5.9200000	  0.0500000	    0.0	     0.       0.      0.      1.     0.	     0.	       0.	0.	10531
B0s5920zb    5.9200000	  0.0500000	    0.0	     0.       0.      0.      0.     0.	     1.	       0.	0.     -10531
B1s5413zr    5.4128000	  0.0000000	    1.0	     0.       0.      0.      1.     0.	     0.	       0.	0.	  533
B1s5413zb    5.4128000	  0.0000000	    1.0	     0.       0.      0.      0.     0.	     1.	       0.	0.	 -533
B1s5970zr    5.9700000	  0.0500000	    1.0	     0.       0.      0.      1.     0.	     0.	       0.	0.	10533
B1s5970zb    5.9700000	  0.0500000	    1.0	     0.       0.      0.      0.     0.	     1.	       0.	0.     -10533
B1s6020zr    6.0200000	  0.0500000	    1.0	     0.       0.      0.      1.     0.	     0.	       0.	0.	20533
B1s6020zb    6.0200000	  0.0500000	    1.0	     0.       0.      0.      0.     0.	     1.	       0.	0.     -20533
B2s6070zr    6.0700000	  0.0200000	    2.0	     0.       0.      0.      1.     0.	     0.	       0.	0.	  535
B2s6070zb    6.0700000	  0.0200000	    2.0	     0.       0.      0.      0.     0.	     1.	       0.	0.	 -535
B0c6276pl    6.2760000	  8.991e-12	    0.0	     0.       0.      0.      0.     0.	     0.	       1.	0.	  541
B0c6276mn    6.2760000	  8.991e-12	    0.0	     0.       0.      0.      0.     0.	     0.	       0.	1.	 -541
B0c7250pl    7.2500000	  0.0500000	    0.0	     0.       0.      0.      0.     0.	     0.	       1.	0.	10541
B0c7250mn    6.2500000	  0.0500000	    0.0	     0.       0.      0.      0.     0.	     0.	       0.	1.     -10541
B1c6602pl    6.6020000    0.0000000         1.0      0.       0.      0.      0.     0.      0.        1.       0.        543
B1c6602mn    6.6020000    0.0000000         1.0      0.       0.      0.      0.     0.      0.        0.       1.       -543
B1c7300pl    7.3000000    0.0500000         1.0      0.       0.      0.      0.     0.      0.        1.       0.      10543
B1c7300mn    7.3000000    0.0500000         1.0      0.       0.      0.      0.     0.      0.        0.       1.     -10543
B1cSTARpl    7.3000000    0.0500000         1.0      0.       0.      0.      0.     0.      0.        1.       0.      20543
B1cSTARmn    7.3000000    0.0500000         1.0      0.       0.      0.      0.     0.      0.        0.       1.     -20543
B2c7350pl    7.3500000    0.0200000         2.0      0.       0.      0.      0.     0.      0.        1.       0.        545
B2c7350mn    7.3500000    0.0200000         2.0      0.       0.      0.      0.     0.      0.        0.       1.       -545
etab0zero    9.4000000	  0.0000000	    0.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	  551
chib0ZERO    9.8598000	  0.0000000	    0.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	10551
upsil9460    9.4603000	  0.0000540	    1.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	  553
h1b9875zr    9.8750000	  0.0100000	    1.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	10553
chi1b9875    9.8919000	  0.0000000	    1.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	20553
chi2b9913    9.9132000	  0.0000000	    2.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.	  555
upsilPrim    10.023300	  0.0000000	    1.0	     0.	      0.      0.      0.     0.	     0.	       0.	0.     100553
Lb5641zer    5.6410000	  0.0000000	    0.5	     0.0      0.0     2.      0.     0.	     0.	       0.	0.       5122
Lb5641zrb    5.6410000	  0.0000000	    0.5	     0.0      0.0     0.      0.     2.	     0.	       0.	0.      -5122
Sb5800min    5.8000000	  0.0000000	    0.5	     0.0      0.0     2.      0.     0.	     0.	       0.	0.       5112
Sb5800mnb    5.8000000	  0.0000000	    0.5	     0.0      0.0     0.      0.     2.	     0.	       0.	0.      -5112
Sb5810min    5.8100000	  0.0000000	    1.5	     0.0      0.0     2.      0.     0.	     0.	       0.	0.       5114
Sb5810mnb    5.8100000	  0.0000000	    1.5	     0.0      0.0     0.      0.     2.	     0.	       0.	0.      -5114
Sb5800zer    5.8000000	  0.0000000	    0.5	     0.0      0.0     2.      0.     0.	     0.	       0.	0.       5212
Sb5800zrb    5.8000000	  0.0000000	    0.5	     0.0      0.0     0.      0.     2.	     0.	       0.	0.      -5212
Sb5810zer    5.8100000	  0.0000000	    1.5	     0.0      0.0     2.      0.     0.	     0.	       0.	0.       5214
Sb5810zrb    5.8100000	  0.0000000	    1.5	     0.0      0.0     0.      0.     2.	     0.	       0.	0.      -5214
Sb5800plu    5.8000000	  0.0000000	    0.5	     0.0      0.0     2.      0.     0.	     0.	       0.	0.       5222
Sb5800plb    5.8000000	  0.0000000	    0.5	     0.0      0.0     0.      0.     2.	     0.	       0.	0.      -5222
Sb5810plu    5.8100000	  0.0000000	    1.5	     0.0      0.0     2.      0.     0.	     0.	       0.	0.       5224
Sb5810plb    5.8100000	  0.0000000	    1.5	     0.0      0.0     0.      0.     2.	     0.	       0.	0.      -5224
Xb5840min    5.8400000    0.0000000         0.5      0.5     -0.5     1.      1.     0.      0.        0.       0.       5132
Xb5840plu    5.8400000    0.0000000         0.5      0.5      0.5     0.      0.     1.      1.        0.       0.      -5132
Xbp5960mn    5.9600000    0.0000000         0.5      0.5     -0.5     1.      1.     0.      0.        0.       0.       5312
Xbp5960pl    5.9600000    0.0000000         0.5      0.5      0.5     0.      0.     1.      1.        0.       0.      -5312
Xbp5970mn    5.9700000    0.0000000         1.5      0.5     -0.5     1.      1.     0.      0.        0.       0.       5314
Xbp5970pl    5.9700000    0.0000000         1.5      0.5      0.5     0.      0.     1.      1.        0.       0.      -5314
Xb5840zer    5.8400000    0.0000000         0.5      0.5      0.5     1.      1.     0.      0.        0.       0.       5232
Xb5840zrb    5.8400000    0.0000000         0.5      0.5     -0.5     0.      0.     1.      1.        0.       0.      -5232
Xbp5960zr    5.9600000    0.0000000         0.5      0.5      0.5     1.      1.     0.      0.        0.       0.       5322
Xbp5960zb    5.9600000    0.0000000         0.5      0.5     -0.5     0.      0.     1.      1.        0.       0.      -5322
Xbp5970zr    5.9700000    0.0000000         1.5      0.5      0.5     1.      1.     0.      0.        0.       0.       5324
Xbp5970zb    5.9700000    0.0000000         1.5      0.5     -0.5     0.      0.     1.      1.        0.       0.      -5324
Ob6120min    6.1200000	  0.0000000	    0.5	     0.0      0.0     0.      2.     0.	     0.	       0.	0.	 5332
Ob6120plu    6.1200000	  0.0000000	    0.5	     0.0      0.0     0.      0.     0.	     2.	       0.	0.	-5332
Ob6130min    6.1300000	  0.0000000	    1.5	     0.0      0.0     0.      2.     0.	     0.	       0.	0.	 5334
Ob6130plu    6.1300000	  0.0000000	    1.5	     0.0      0.0     0.      0.     0.	     2.	       0.	0.	-5334
Xbc7006zr    7.0057500	  0.0000000	    0.5	     0.5     -0.5     1.      0.     0.	     0.	       1.	0.	 5142
Xbc7006zb    7.0057500	  0.0000000	    0.5	     0.5      0.5     0.      0.     1.	     0.	       0.	1.	-5142
Xbc7006pl    7.0057500	  0.0000000	    0.5	     0.5      0.5     1.      0.     0.	     0.	       1.	0.	 5242
Xbc7006mn    7.0057500	  0.0000000	    0.5	     0.5     -0.5     0.      0.     1.	     0.	       0.	1.	-5242
Obc7006pl    7.1909900	  0.0000000	    0.5	     0.0      0.0     0.      1.     0.	     0.	       1.	0.	 5342
Obc7006mn    7.1909900	  0.0000000	    0.5	     0.0      0.0     0.      0.     0.	     1.	       0.	1.	-5342
