# e/g max H/E vs |ieta| and hwPt
# Index is (|ieta|-1)*256+hwPt.
# Cuts corresponding to 99.5% efficiency.
#anything after # is ignored with the exception of the header
#the header is first valid line starting with #<header> versionStr(unused but may be in future) nrBitsAddress nrBitsData </header>
#<header> V2 13 9 </header>

0 16 # ieta=1, ET=0
5432 33 # ieta=22, ET=56
5433 33 # ieta=22, ET=57
5434 33 # ieta=22, ET=58
5435 33 # ieta=22, ET=59
5436 33 # ieta=22, ET=60
5437 33 # ieta=22, ET=61
5438 33 # ieta=22, ET=62
5439 33 # ieta=22, ET=63
5440 33 # ieta=22, ET=64
5441 33 # ieta=22, ET=65
5442 33 # ieta=22, ET=66
5443 33 # ieta=22, ET=67
5444 33 # ieta=22, ET=68
5445 33 # ieta=22, ET=69
5446 33 # ieta=22, ET=70
5447 33 # ieta=22, ET=71
5448 33 # ieta=22, ET=72
5449 33 # ieta=22, ET=73
5450 33 # ieta=22, ET=74
5451 33 # ieta=22, ET=75
5452 33 # ieta=22, ET=76
5453 33 # ieta=22, ET=77
5454 33 # ieta=22, ET=78
5455 33 # ieta=22, ET=79
5456 33 # ieta=22, ET=80
5457 33 # ieta=22, ET=81
5458 33 # ieta=22, ET=82
5459 33 # ieta=22, ET=83
5460 33 # ieta=22, ET=84
5461 33 # ieta=22, ET=85
5462 33 # ieta=22, ET=86
5463 33 # ieta=22, ET=87
5464 33 # ieta=22, ET=88
5465 33 # ieta=22, ET=89
5466 33 # ieta=22, ET=90
5467 33 # ieta=22, ET=91
5468 33 # ieta=22, ET=92
5469 33 # ieta=22, ET=93
5470 33 # ieta=22, ET=94
5471 33 # ieta=22, ET=95
5472 33 # ieta=22, ET=96
5473 33 # ieta=22, ET=97
5474 33 # ieta=22, ET=98
5475 33 # ieta=22, ET=99
5476 33 # ieta=22, ET=100
5477 33 # ieta=22, ET=101
5478 33 # ieta=22, ET=102
5479 33 # ieta=22, ET=103
5480 33 # ieta=22, ET=104
5481 33 # ieta=22, ET=105
5482 33 # ieta=22, ET=106
5483 33 # ieta=22, ET=107
5484 33 # ieta=22, ET=108
5485 33 # ieta=22, ET=109
5486 33 # ieta=22, ET=110
5487 33 # ieta=22, ET=111
5488 33 # ieta=22, ET=112
5489 33 # ieta=22, ET=113
5490 33 # ieta=22, ET=114
5491 33 # ieta=22, ET=115
5492 33 # ieta=22, ET=116
5493 33 # ieta=22, ET=117
5494 33 # ieta=22, ET=118
5495 33 # ieta=22, ET=119
5496 33 # ieta=22, ET=120
5497 33 # ieta=22, ET=121
5498 33 # ieta=22, ET=122
5499 33 # ieta=22, ET=123
5500 33 # ieta=22, ET=124
5501 33 # ieta=22, ET=125
5502 33 # ieta=22, ET=126
5503 33 # ieta=22, ET=127
5504 33 # ieta=22, ET=128
5505 33 # ieta=22, ET=129
5506 33 # ieta=22, ET=130
5507 33 # ieta=22, ET=131
5508 33 # ieta=22, ET=132
5509 33 # ieta=22, ET=133
5510 33 # ieta=22, ET=134
5511 33 # ieta=22, ET=135
5512 33 # ieta=22, ET=136
5513 33 # ieta=22, ET=137
5514 33 # ieta=22, ET=138
5515 33 # ieta=22, ET=139
5516 33 # ieta=22, ET=140
5517 33 # ieta=22, ET=141
5518 33 # ieta=22, ET=142
5519 33 # ieta=22, ET=143
5520 33 # ieta=22, ET=144
5521 33 # ieta=22, ET=145
5522 33 # ieta=22, ET=146
5523 33 # ieta=22, ET=147
5524 33 # ieta=22, ET=148
5525 33 # ieta=22, ET=149
5526 33 # ieta=22, ET=150
5527 33 # ieta=22, ET=151
5528 33 # ieta=22, ET=152
5529 33 # ieta=22, ET=153
5530 33 # ieta=22, ET=154
5531 33 # ieta=22, ET=155
5532 33 # ieta=22, ET=156
5533 33 # ieta=22, ET=157
5534 33 # ieta=22, ET=158
5535 33 # ieta=22, ET=159
5536 33 # ieta=22, ET=160
5537 33 # ieta=22, ET=161
5538 33 # ieta=22, ET=162
5539 33 # ieta=22, ET=163
5540 33 # ieta=22, ET=164
5541 33 # ieta=22, ET=165
5542 33 # ieta=22, ET=166
5543 33 # ieta=22, ET=167
5544 33 # ieta=22, ET=168
5545 33 # ieta=22, ET=169
5546 511 # ieta=22, ET=170
5547 511 # ieta=22, ET=171
5548 511 # ieta=22, ET=172
5549 511 # ieta=22, ET=173
5550 511 # ieta=22, ET=174
5551 511 # ieta=22, ET=175
5552 511 # ieta=22, ET=176
5553 511 # ieta=22, ET=177
5554 511 # ieta=22, ET=178
5555 511 # ieta=22, ET=179
5556 511 # ieta=22, ET=180
5557 511 # ieta=22, ET=181
5558 511 # ieta=22, ET=182
5559 511 # ieta=22, ET=183
5560 511 # ieta=22, ET=184
5561 511 # ieta=22, ET=185
5562 511 # ieta=22, ET=186
5563 511 # ieta=22, ET=187
5564 511 # ieta=22, ET=188
5565 511 # ieta=22, ET=189
5566 511 # ieta=22, ET=190
5567 511 # ieta=22, ET=191
5568 511 # ieta=22, ET=192
5569 511 # ieta=22, ET=193
5570 511 # ieta=22, ET=194
5571 511 # ieta=22, ET=195
5572 511 # ieta=22, ET=196
5573 511 # ieta=22, ET=197
5574 511 # ieta=22, ET=198
5575 511 # ieta=22, ET=199
5576 511 # ieta=22, ET=200
5577 511 # ieta=22, ET=201
5578 511 # ieta=22, ET=202
5579 511 # ieta=22, ET=203
5580 511 # ieta=22, ET=204
5581 511 # ieta=22, ET=205
5582 511 # ieta=22, ET=206
5583 511 # ieta=22, ET=207
5584 511 # ieta=22, ET=208
5585 511 # ieta=22, ET=209
5586 511 # ieta=22, ET=210
5587 511 # ieta=22, ET=211
5588 511 # ieta=22, ET=212
5589 511 # ieta=22, ET=213
5590 511 # ieta=22, ET=214
5591 511 # ieta=22, ET=215
5592 511 # ieta=22, ET=216
5593 511 # ieta=22, ET=217
5594 511 # ieta=22, ET=218
5595 511 # ieta=22, ET=219
5596 511 # ieta=22, ET=220
5597 511 # ieta=22, ET=221
5598 511 # ieta=22, ET=222
5599 511 # ieta=22, ET=223
5600 511 # ieta=22, ET=224
5601 511 # ieta=22, ET=225
5602 511 # ieta=22, ET=226
5603 511 # ieta=22, ET=227
5604 511 # ieta=22, ET=228
5605 511 # ieta=22, ET=229
5606 511 # ieta=22, ET=230
5607 511 # ieta=22, ET=231
5608 511 # ieta=22, ET=232
5609 511 # ieta=22, ET=233
5610 511 # ieta=22, ET=234
5611 511 # ieta=22, ET=235
5612 511 # ieta=22, ET=236
5613 511 # ieta=22, ET=237
5614 511 # ieta=22, ET=238
5615 511 # ieta=22, ET=239
5616 511 # ieta=22, ET=240
5617 511 # ieta=22, ET=241
5618 511 # ieta=22, ET=242
5619 511 # ieta=22, ET=243
5620 511 # ieta=22, ET=244
5621 511 # ieta=22, ET=245
5622 511 # ieta=22, ET=246
5623 511 # ieta=22, ET=247
5624 511 # ieta=22, ET=248
5625 511 # ieta=22, ET=249
5626 511 # ieta=22, ET=250
5627 511 # ieta=22, ET=251
5628 511 # ieta=22, ET=252
5629 511 # ieta=22, ET=253
5630 511 # ieta=22, ET=254
5631 511 # ieta=22, ET=255
5632 33 # ieta=23, ET=0
5633 33 # ieta=23, ET=1
5634 33 # ieta=23, ET=2
5635 33 # ieta=23, ET=3
5636 33 # ieta=23, ET=4
5637 33 # ieta=23, ET=5
5638 33 # ieta=23, ET=6
5639 33 # ieta=23, ET=7
5640 33 # ieta=23, ET=8
5641 33 # ieta=23, ET=9
5642 33 # ieta=23, ET=10
5643 33 # ieta=23, ET=11
5644 33 # ieta=23, ET=12
5645 33 # ieta=23, ET=13
5646 33 # ieta=23, ET=14
5647 33 # ieta=23, ET=15
5648 33 # ieta=23, ET=16
5649 33 # ieta=23, ET=17
5650 33 # ieta=23, ET=18
5651 33 # ieta=23, ET=19
5652 33 # ieta=23, ET=20
5653 33 # ieta=23, ET=21
5654 33 # ieta=23, ET=22
5655 33 # ieta=23, ET=23
5656 33 # ieta=23, ET=24
5657 33 # ieta=23, ET=25
5658 33 # ieta=23, ET=26
5659 33 # ieta=23, ET=27
5660 33 # ieta=23, ET=28
5661 33 # ieta=23, ET=29
5662 33 # ieta=23, ET=30
5663 33 # ieta=23, ET=31
5664 33 # ieta=23, ET=32
5665 33 # ieta=23, ET=33
5666 33 # ieta=23, ET=34
5667 33 # ieta=23, ET=35
5668 33 # ieta=23, ET=36
5669 33 # ieta=23, ET=37
5670 33 # ieta=23, ET=38
5671 33 # ieta=23, ET=39
5672 33 # ieta=23, ET=40
5673 33 # ieta=23, ET=41
5674 33 # ieta=23, ET=42
5675 33 # ieta=23, ET=43
5676 33 # ieta=23, ET=44
5677 33 # ieta=23, ET=45
5678 33 # ieta=23, ET=46
5679 33 # ieta=23, ET=47
5680 33 # ieta=23, ET=48
5681 33 # ieta=23, ET=49
5682 33 # ieta=23, ET=50
5683 33 # ieta=23, ET=51
5684 33 # ieta=23, ET=52
5685 33 # ieta=23, ET=53
5686 33 # ieta=23, ET=54
5687 33 # ieta=23, ET=55
5688 33 # ieta=23, ET=56
5689 33 # ieta=23, ET=57
5690 33 # ieta=23, ET=58
5691 33 # ieta=23, ET=59
5692 33 # ieta=23, ET=60
5693 33 # ieta=23, ET=61
5694 33 # ieta=23, ET=62
5695 33 # ieta=23, ET=63
5696 33 # ieta=23, ET=64
5697 33 # ieta=23, ET=65
5698 33 # ieta=23, ET=66
5699 33 # ieta=23, ET=67
5700 33 # ieta=23, ET=68
5701 33 # ieta=23, ET=69
5702 33 # ieta=23, ET=70
5703 33 # ieta=23, ET=71
5704 33 # ieta=23, ET=72
5705 33 # ieta=23, ET=73
5706 33 # ieta=23, ET=74
5707 33 # ieta=23, ET=75
5708 33 # ieta=23, ET=76
5709 33 # ieta=23, ET=77
5710 33 # ieta=23, ET=78
5711 33 # ieta=23, ET=79
5712 33 # ieta=23, ET=80
5713 33 # ieta=23, ET=81
5714 33 # ieta=23, ET=82
5715 33 # ieta=23, ET=83
5716 33 # ieta=23, ET=84
5717 33 # ieta=23, ET=85
5718 33 # ieta=23, ET=86
5719 33 # ieta=23, ET=87
5720 33 # ieta=23, ET=88
5721 33 # ieta=23, ET=89
5722 33 # ieta=23, ET=90
5723 33 # ieta=23, ET=91
5724 33 # ieta=23, ET=92
5725 33 # ieta=23, ET=93
5726 33 # ieta=23, ET=94
5727 33 # ieta=23, ET=95
5728 33 # ieta=23, ET=96
5729 33 # ieta=23, ET=97
5730 33 # ieta=23, ET=98
5731 33 # ieta=23, ET=99
5732 33 # ieta=23, ET=100
5733 33 # ieta=23, ET=101
5734 33 # ieta=23, ET=102
5735 33 # ieta=23, ET=103
5736 33 # ieta=23, ET=104
5737 33 # ieta=23, ET=105
5738 33 # ieta=23, ET=106
5739 33 # ieta=23, ET=107
5740 33 # ieta=23, ET=108
5741 33 # ieta=23, ET=109
5742 33 # ieta=23, ET=110
5743 33 # ieta=23, ET=111
5744 33 # ieta=23, ET=112
5745 33 # ieta=23, ET=113
5746 33 # ieta=23, ET=114
5747 33 # ieta=23, ET=115
5748 33 # ieta=23, ET=116
5749 33 # ieta=23, ET=117
5750 33 # ieta=23, ET=118
5751 33 # ieta=23, ET=119
5752 33 # ieta=23, ET=120
5753 33 # ieta=23, ET=121
5754 33 # ieta=23, ET=122
5755 33 # ieta=23, ET=123
5756 33 # ieta=23, ET=124
5757 33 # ieta=23, ET=125
5758 33 # ieta=23, ET=126
5759 33 # ieta=23, ET=127
5760 33 # ieta=23, ET=128
5761 33 # ieta=23, ET=129
5762 33 # ieta=23, ET=130
5763 33 # ieta=23, ET=131
5764 33 # ieta=23, ET=132
5765 33 # ieta=23, ET=133
5766 33 # ieta=23, ET=134
5767 33 # ieta=23, ET=135
5768 33 # ieta=23, ET=136
5769 33 # ieta=23, ET=137
5770 33 # ieta=23, ET=138
5771 33 # ieta=23, ET=139
5772 33 # ieta=23, ET=140
5773 33 # ieta=23, ET=141
5774 33 # ieta=23, ET=142
5775 33 # ieta=23, ET=143
5776 33 # ieta=23, ET=144
5777 33 # ieta=23, ET=145
5778 33 # ieta=23, ET=146
5779 33 # ieta=23, ET=147
5780 33 # ieta=23, ET=148
5781 33 # ieta=23, ET=149
5782 33 # ieta=23, ET=150
5783 33 # ieta=23, ET=151
5784 33 # ieta=23, ET=152
5785 33 # ieta=23, ET=153
5786 33 # ieta=23, ET=154
5787 33 # ieta=23, ET=155
5788 33 # ieta=23, ET=156
5789 33 # ieta=23, ET=157
5790 33 # ieta=23, ET=158
5791 33 # ieta=23, ET=159
5792 33 # ieta=23, ET=160
5793 33 # ieta=23, ET=161
5794 33 # ieta=23, ET=162
5795 33 # ieta=23, ET=163
5796 33 # ieta=23, ET=164
5797 33 # ieta=23, ET=165
5798 33 # ieta=23, ET=166
5799 33 # ieta=23, ET=167
5800 33 # ieta=23, ET=168
5801 33 # ieta=23, ET=169
5802 511 # ieta=23, ET=170
5803 511 # ieta=23, ET=171
5804 511 # ieta=23, ET=172
5805 511 # ieta=23, ET=173
5806 511 # ieta=23, ET=174
5807 511 # ieta=23, ET=175
5808 511 # ieta=23, ET=176
5809 511 # ieta=23, ET=177
5810 511 # ieta=23, ET=178
5811 511 # ieta=23, ET=179
5812 511 # ieta=23, ET=180
5813 511 # ieta=23, ET=181
5814 511 # ieta=23, ET=182
5815 511 # ieta=23, ET=183
5816 511 # ieta=23, ET=184
5817 511 # ieta=23, ET=185
5818 511 # ieta=23, ET=186
5819 511 # ieta=23, ET=187
5820 511 # ieta=23, ET=188
5821 511 # ieta=23, ET=189
5822 511 # ieta=23, ET=190
5823 511 # ieta=23, ET=191
5824 511 # ieta=23, ET=192
5825 511 # ieta=23, ET=193
5826 511 # ieta=23, ET=194
5827 511 # ieta=23, ET=195
5828 511 # ieta=23, ET=196
5829 511 # ieta=23, ET=197
5830 511 # ieta=23, ET=198
5831 511 # ieta=23, ET=199
5832 511 # ieta=23, ET=200
5833 511 # ieta=23, ET=201
5834 511 # ieta=23, ET=202
5835 511 # ieta=23, ET=203
5836 511 # ieta=23, ET=204
5837 511 # ieta=23, ET=205
5838 511 # ieta=23, ET=206
5839 511 # ieta=23, ET=207
5840 511 # ieta=23, ET=208
5841 511 # ieta=23, ET=209
5842 511 # ieta=23, ET=210
5843 511 # ieta=23, ET=211
5844 511 # ieta=23, ET=212
5845 511 # ieta=23, ET=213
5846 511 # ieta=23, ET=214
5847 511 # ieta=23, ET=215
5848 511 # ieta=23, ET=216
5849 511 # ieta=23, ET=217
5850 511 # ieta=23, ET=218
5851 511 # ieta=23, ET=219
5852 511 # ieta=23, ET=220
5853 511 # ieta=23, ET=221
5854 511 # ieta=23, ET=222
5855 511 # ieta=23, ET=223
5856 511 # ieta=23, ET=224
5857 511 # ieta=23, ET=225
5858 511 # ieta=23, ET=226
5859 511 # ieta=23, ET=227
5860 511 # ieta=23, ET=228
5861 511 # ieta=23, ET=229
5862 511 # ieta=23, ET=230
5863 511 # ieta=23, ET=231
5864 511 # ieta=23, ET=232
5865 511 # ieta=23, ET=233
5866 511 # ieta=23, ET=234
5867 511 # ieta=23, ET=235
5868 511 # ieta=23, ET=236
5869 511 # ieta=23, ET=237
5870 511 # ieta=23, ET=238
5871 511 # ieta=23, ET=239
5872 511 # ieta=23, ET=240
5873 511 # ieta=23, ET=241
5874 511 # ieta=23, ET=242
5875 511 # ieta=23, ET=243
5876 511 # ieta=23, ET=244
5877 511 # ieta=23, ET=245
5878 511 # ieta=23, ET=246
5879 511 # ieta=23, ET=247
5880 511 # ieta=23, ET=248
5881 511 # ieta=23, ET=249
5882 511 # ieta=23, ET=250
5883 511 # ieta=23, ET=251
5884 511 # ieta=23, ET=252
5885 511 # ieta=23, ET=253
5886 511 # ieta=23, ET=254
5887 511 # ieta=23, ET=255
5888 33 # ieta=24, ET=0
5889 33 # ieta=24, ET=1
5890 33 # ieta=24, ET=2
5891 33 # ieta=24, ET=3
5892 33 # ieta=24, ET=4
5893 33 # ieta=24, ET=5
5894 33 # ieta=24, ET=6
5895 33 # ieta=24, ET=7
5896 33 # ieta=24, ET=8
5897 33 # ieta=24, ET=9
5898 33 # ieta=24, ET=10
5899 33 # ieta=24, ET=11
5900 33 # ieta=24, ET=12
5901 33 # ieta=24, ET=13
5902 33 # ieta=24, ET=14
5903 33 # ieta=24, ET=15
5904 33 # ieta=24, ET=16
5905 33 # ieta=24, ET=17
5906 33 # ieta=24, ET=18
5907 33 # ieta=24, ET=19
5908 33 # ieta=24, ET=20
5909 33 # ieta=24, ET=21
5910 33 # ieta=24, ET=22
5911 33 # ieta=24, ET=23
5912 33 # ieta=24, ET=24
5913 33 # ieta=24, ET=25
5914 33 # ieta=24, ET=26
5915 33 # ieta=24, ET=27
5916 33 # ieta=24, ET=28
5917 33 # ieta=24, ET=29
5918 33 # ieta=24, ET=30
5919 33 # ieta=24, ET=31
5920 33 # ieta=24, ET=32
5921 33 # ieta=24, ET=33
5922 33 # ieta=24, ET=34
5923 33 # ieta=24, ET=35
5924 33 # ieta=24, ET=36
5925 33 # ieta=24, ET=37
5926 33 # ieta=24, ET=38
5927 33 # ieta=24, ET=39
5928 33 # ieta=24, ET=40
5929 33 # ieta=24, ET=41
5930 33 # ieta=24, ET=42
5931 33 # ieta=24, ET=43
5932 33 # ieta=24, ET=44
5933 33 # ieta=24, ET=45
5934 33 # ieta=24, ET=46
5935 33 # ieta=24, ET=47
5936 33 # ieta=24, ET=48
5937 33 # ieta=24, ET=49
5938 33 # ieta=24, ET=50
5939 33 # ieta=24, ET=51
5940 33 # ieta=24, ET=52
5941 33 # ieta=24, ET=53
5942 33 # ieta=24, ET=54
5943 33 # ieta=24, ET=55
5944 33 # ieta=24, ET=56
5945 33 # ieta=24, ET=57
5946 33 # ieta=24, ET=58
5947 33 # ieta=24, ET=59
5948 33 # ieta=24, ET=60
5949 33 # ieta=24, ET=61
5950 33 # ieta=24, ET=62
5951 33 # ieta=24, ET=63
5952 33 # ieta=24, ET=64
5953 33 # ieta=24, ET=65
5954 33 # ieta=24, ET=66
5955 33 # ieta=24, ET=67
5956 33 # ieta=24, ET=68
5957 33 # ieta=24, ET=69
5958 33 # ieta=24, ET=70
5959 33 # ieta=24, ET=71
5960 33 # ieta=24, ET=72
5961 33 # ieta=24, ET=73
5962 33 # ieta=24, ET=74
5963 33 # ieta=24, ET=75
5964 33 # ieta=24, ET=76
5965 33 # ieta=24, ET=77
5966 33 # ieta=24, ET=78
5967 33 # ieta=24, ET=79
5968 33 # ieta=24, ET=80
5969 33 # ieta=24, ET=81
5970 33 # ieta=24, ET=82
5971 33 # ieta=24, ET=83
5972 33 # ieta=24, ET=84
5973 33 # ieta=24, ET=85
5974 33 # ieta=24, ET=86
5975 33 # ieta=24, ET=87
5976 33 # ieta=24, ET=88
5977 33 # ieta=24, ET=89
5978 33 # ieta=24, ET=90
5979 33 # ieta=24, ET=91
5980 33 # ieta=24, ET=92
5981 33 # ieta=24, ET=93
5982 33 # ieta=24, ET=94
5983 33 # ieta=24, ET=95
5984 33 # ieta=24, ET=96
5985 33 # ieta=24, ET=97
5986 33 # ieta=24, ET=98
5987 33 # ieta=24, ET=99
5988 33 # ieta=24, ET=100
5989 33 # ieta=24, ET=101
5990 33 # ieta=24, ET=102
5991 33 # ieta=24, ET=103
5992 33 # ieta=24, ET=104
5993 33 # ieta=24, ET=105
5994 33 # ieta=24, ET=106
5995 33 # ieta=24, ET=107
5996 33 # ieta=24, ET=108
5997 33 # ieta=24, ET=109
5998 33 # ieta=24, ET=110
5999 33 # ieta=24, ET=111
6000 33 # ieta=24, ET=112
6001 33 # ieta=24, ET=113
6002 33 # ieta=24, ET=114
6003 33 # ieta=24, ET=115
6004 33 # ieta=24, ET=116
6005 33 # ieta=24, ET=117
6006 33 # ieta=24, ET=118
6007 33 # ieta=24, ET=119
6008 33 # ieta=24, ET=120
6009 33 # ieta=24, ET=121
6010 33 # ieta=24, ET=122
6011 33 # ieta=24, ET=123
6012 33 # ieta=24, ET=124
6013 33 # ieta=24, ET=125
6014 33 # ieta=24, ET=126
6015 33 # ieta=24, ET=127
6016 33 # ieta=24, ET=128
6017 33 # ieta=24, ET=129
6018 33 # ieta=24, ET=130
6019 33 # ieta=24, ET=131
6020 33 # ieta=24, ET=132
6021 33 # ieta=24, ET=133
6022 33 # ieta=24, ET=134
6023 33 # ieta=24, ET=135
6024 33 # ieta=24, ET=136
6025 33 # ieta=24, ET=137
6026 33 # ieta=24, ET=138
6027 33 # ieta=24, ET=139
6028 33 # ieta=24, ET=140
6029 33 # ieta=24, ET=141
6030 33 # ieta=24, ET=142
6031 33 # ieta=24, ET=143
6032 33 # ieta=24, ET=144
6033 33 # ieta=24, ET=145
6034 33 # ieta=24, ET=146
6035 33 # ieta=24, ET=147
6036 33 # ieta=24, ET=148
6037 33 # ieta=24, ET=149
6038 33 # ieta=24, ET=150
6039 33 # ieta=24, ET=151
6040 33 # ieta=24, ET=152
6041 33 # ieta=24, ET=153
6042 33 # ieta=24, ET=154
6043 33 # ieta=24, ET=155
6044 33 # ieta=24, ET=156
6045 33 # ieta=24, ET=157
6046 33 # ieta=24, ET=158
6047 33 # ieta=24, ET=159
6048 33 # ieta=24, ET=160
6049 33 # ieta=24, ET=161
6050 33 # ieta=24, ET=162
6051 33 # ieta=24, ET=163
6052 33 # ieta=24, ET=164
6053 33 # ieta=24, ET=165
6054 33 # ieta=24, ET=166
6055 33 # ieta=24, ET=167
6056 33 # ieta=24, ET=168
6057 33 # ieta=24, ET=169
6058 511 # ieta=24, ET=170
6059 511 # ieta=24, ET=171
6060 511 # ieta=24, ET=172
6061 511 # ieta=24, ET=173
6062 511 # ieta=24, ET=174
6063 511 # ieta=24, ET=175
6064 511 # ieta=24, ET=176
6065 511 # ieta=24, ET=177
6066 511 # ieta=24, ET=178
6067 511 # ieta=24, ET=179
6068 511 # ieta=24, ET=180
6069 511 # ieta=24, ET=181
6070 511 # ieta=24, ET=182
6071 511 # ieta=24, ET=183
6072 511 # ieta=24, ET=184
6073 511 # ieta=24, ET=185
6074 511 # ieta=24, ET=186
6075 511 # ieta=24, ET=187
6076 511 # ieta=24, ET=188
6077 511 # ieta=24, ET=189
6078 511 # ieta=24, ET=190
6079 511 # ieta=24, ET=191
6080 511 # ieta=24, ET=192
6081 511 # ieta=24, ET=193
6082 511 # ieta=24, ET=194
6083 511 # ieta=24, ET=195
6084 511 # ieta=24, ET=196
6085 511 # ieta=24, ET=197
6086 511 # ieta=24, ET=198
6087 511 # ieta=24, ET=199
6088 511 # ieta=24, ET=200
6089 511 # ieta=24, ET=201
6090 511 # ieta=24, ET=202
6091 511 # ieta=24, ET=203
6092 511 # ieta=24, ET=204
6093 511 # ieta=24, ET=205
6094 511 # ieta=24, ET=206
6095 511 # ieta=24, ET=207
6096 511 # ieta=24, ET=208
6097 511 # ieta=24, ET=209
6098 511 # ieta=24, ET=210
6099 511 # ieta=24, ET=211
6100 511 # ieta=24, ET=212
6101 511 # ieta=24, ET=213
6102 511 # ieta=24, ET=214
6103 511 # ieta=24, ET=215
6104 511 # ieta=24, ET=216
6105 511 # ieta=24, ET=217
6106 511 # ieta=24, ET=218
6107 511 # ieta=24, ET=219
6108 511 # ieta=24, ET=220
6109 511 # ieta=24, ET=221
6110 511 # ieta=24, ET=222
6111 511 # ieta=24, ET=223
6112 511 # ieta=24, ET=224
6113 511 # ieta=24, ET=225
6114 511 # ieta=24, ET=226
6115 511 # ieta=24, ET=227
6116 511 # ieta=24, ET=228
6117 511 # ieta=24, ET=229
6118 511 # ieta=24, ET=230
6119 511 # ieta=24, ET=231
6120 511 # ieta=24, ET=232
6121 511 # ieta=24, ET=233
6122 511 # ieta=24, ET=234
6123 511 # ieta=24, ET=235
6124 511 # ieta=24, ET=236
6125 511 # ieta=24, ET=237
6126 511 # ieta=24, ET=238
6127 511 # ieta=24, ET=239
6128 511 # ieta=24, ET=240
6129 511 # ieta=24, ET=241
6130 511 # ieta=24, ET=242
6131 511 # ieta=24, ET=243
6132 511 # ieta=24, ET=244
6133 511 # ieta=24, ET=245
6134 511 # ieta=24, ET=246
6135 511 # ieta=24, ET=247
6136 511 # ieta=24, ET=248
6137 511 # ieta=24, ET=249
6138 511 # ieta=24, ET=250
6139 511 # ieta=24, ET=251
6140 511 # ieta=24, ET=252
6141 511 # ieta=24, ET=253
6142 511 # ieta=24, ET=254
6143 511 # ieta=24, ET=255
6144 33 # ieta=25, ET=0
6145 33 # ieta=25, ET=1
6146 33 # ieta=25, ET=2
6147 33 # ieta=25, ET=3
6148 33 # ieta=25, ET=4
6149 33 # ieta=25, ET=5
6150 33 # ieta=25, ET=6
6151 33 # ieta=25, ET=7
6152 33 # ieta=25, ET=8
6153 33 # ieta=25, ET=9
6154 33 # ieta=25, ET=10
6155 33 # ieta=25, ET=11
6156 33 # ieta=25, ET=12
6157 33 # ieta=25, ET=13
6158 33 # ieta=25, ET=14
6159 33 # ieta=25, ET=15
6160 33 # ieta=25, ET=16
6161 33 # ieta=25, ET=17
6162 33 # ieta=25, ET=18
6163 33 # ieta=25, ET=19
6164 33 # ieta=25, ET=20
6165 33 # ieta=25, ET=21
6166 33 # ieta=25, ET=22
6167 33 # ieta=25, ET=23
6168 33 # ieta=25, ET=24
6169 33 # ieta=25, ET=25
6170 33 # ieta=25, ET=26
6171 33 # ieta=25, ET=27
6172 33 # ieta=25, ET=28
6173 33 # ieta=25, ET=29
6174 33 # ieta=25, ET=30
6175 33 # ieta=25, ET=31
6176 33 # ieta=25, ET=32
6177 33 # ieta=25, ET=33
6178 33 # ieta=25, ET=34
6179 33 # ieta=25, ET=35
6180 33 # ieta=25, ET=36
6181 33 # ieta=25, ET=37
6182 33 # ieta=25, ET=38
6183 33 # ieta=25, ET=39
6184 33 # ieta=25, ET=40
6185 33 # ieta=25, ET=41
6186 33 # ieta=25, ET=42
6187 33 # ieta=25, ET=43
6188 33 # ieta=25, ET=44
6189 33 # ieta=25, ET=45
6190 33 # ieta=25, ET=46
6191 33 # ieta=25, ET=47
6192 33 # ieta=25, ET=48
6193 33 # ieta=25, ET=49
6194 33 # ieta=25, ET=50
6195 33 # ieta=25, ET=51
6196 33 # ieta=25, ET=52
6197 33 # ieta=25, ET=53
6198 33 # ieta=25, ET=54
6199 33 # ieta=25, ET=55
6200 33 # ieta=25, ET=56
6201 33 # ieta=25, ET=57
6202 33 # ieta=25, ET=58
6203 33 # ieta=25, ET=59
6204 33 # ieta=25, ET=60
6205 33 # ieta=25, ET=61
6206 33 # ieta=25, ET=62
6207 33 # ieta=25, ET=63
6208 33 # ieta=25, ET=64
6209 33 # ieta=25, ET=65
6210 33 # ieta=25, ET=66
6211 33 # ieta=25, ET=67
6212 33 # ieta=25, ET=68
6213 33 # ieta=25, ET=69
6214 33 # ieta=25, ET=70
6215 33 # ieta=25, ET=71
6216 33 # ieta=25, ET=72
6217 33 # ieta=25, ET=73
6218 33 # ieta=25, ET=74
6219 33 # ieta=25, ET=75
6220 33 # ieta=25, ET=76
6221 33 # ieta=25, ET=77
6222 33 # ieta=25, ET=78
6223 33 # ieta=25, ET=79
6224 33 # ieta=25, ET=80
6225 33 # ieta=25, ET=81
6226 33 # ieta=25, ET=82
6227 33 # ieta=25, ET=83
6228 33 # ieta=25, ET=84
6229 33 # ieta=25, ET=85
6230 33 # ieta=25, ET=86
6231 33 # ieta=25, ET=87
6232 33 # ieta=25, ET=88
6233 33 # ieta=25, ET=89
6234 33 # ieta=25, ET=90
6235 33 # ieta=25, ET=91
6236 33 # ieta=25, ET=92
6237 33 # ieta=25, ET=93
6238 33 # ieta=25, ET=94
6239 33 # ieta=25, ET=95
6240 33 # ieta=25, ET=96
6241 33 # ieta=25, ET=97
6242 33 # ieta=25, ET=98
6243 33 # ieta=25, ET=99
6244 33 # ieta=25, ET=100
6245 33 # ieta=25, ET=101
