mH_GeV 	H_gg 	        H_gamgam 	H_Zgam  	H_WW 	        H_ZZ 	        Total_Width_GeV
373.00	 0.000E+00	 9.181E-06	 3.267E-05	 6.842E-01	 3.158E-01	 1.889E+01
374.00	 0.000E+00	 9.105E-06	 3.242E-05	 6.841E-01	 3.159E-01	 1.907E+01
375.00	 0.000E+00	 9.030E-06	 3.216E-05	 6.840E-01	 3.160E-01	 1.926E+01
376.00	 0.000E+00	 8.955E-06	 3.190E-05	 6.839E-01	 3.161E-01	 1.945E+01
377.00	 0.000E+00	 8.882E-06	 3.165E-05	 6.838E-01	 3.161E-01	 1.964E+01
378.00	 0.000E+00	 8.809E-06	 3.140E-05	 6.837E-01	 3.162E-01	 1.983E+01
379.00	 0.000E+00	 8.737E-06	 3.116E-05	 6.837E-01	 3.163E-01	 2.002E+01
380.00	 0.000E+00	 8.665E-06	 3.091E-05	 6.836E-01	 3.164E-01	 2.021E+01
381.00	 0.000E+00	 8.595E-06	 3.067E-05	 6.835E-01	 3.165E-01	 2.041E+01
382.00	 0.000E+00	 8.525E-06	 3.043E-05	 6.834E-01	 3.165E-01	 2.060E+01
383.00	 0.000E+00	 8.456E-06	 3.020E-05	 6.833E-01	 3.166E-01	 2.080E+01
384.00	 0.000E+00	 8.388E-06	 2.996E-05	 6.833E-01	 3.167E-01	 2.100E+01
385.00	 0.000E+00	 8.321E-06	 2.973E-05	 6.832E-01	 3.168E-01	 2.119E+01
386.00	 0.000E+00	 8.254E-06	 2.950E-05	 6.831E-01	 3.169E-01	 2.139E+01
387.00	 0.000E+00	 8.188E-06	 2.927E-05	 6.830E-01	 3.169E-01	 2.160E+01
388.00	 0.000E+00	 8.123E-06	 2.905E-05	 6.829E-01	 3.170E-01	 2.180E+01
389.00	 0.000E+00	 8.058E-06	 2.882E-05	 6.829E-01	 3.171E-01	 2.200E+01
390.00	 0.000E+00	 7.995E-06	 2.860E-05	 6.828E-01	 3.172E-01	 2.221E+01
391.00	 0.000E+00	 7.931E-06	 2.839E-05	 6.827E-01	 3.172E-01	 2.241E+01
392.00	 0.000E+00	 7.869E-06	 2.817E-05	 6.826E-01	 3.173E-01	 2.262E+01
393.00	 0.000E+00	 7.807E-06	 2.796E-05	 6.826E-01	 3.174E-01	 2.283E+01
394.00	 0.000E+00	 7.746E-06	 2.774E-05	 6.825E-01	 3.175E-01	 2.304E+01
395.00	 0.000E+00	 7.686E-06	 2.753E-05	 6.824E-01	 3.175E-01	 2.325E+01
396.00	 0.000E+00	 7.626E-06	 2.733E-05	 6.823E-01	 3.176E-01	 2.346E+01
397.00	 0.000E+00	 7.567E-06	 2.712E-05	 6.823E-01	 3.177E-01	 2.368E+01
398.00	 0.000E+00	 7.508E-06	 2.692E-05	 6.822E-01	 3.178E-01	 2.389E+01
399.00	 0.000E+00	 7.451E-06	 2.671E-05	 6.821E-01	 3.178E-01	 2.411E+01
400.00	 0.000E+00	 7.393E-06	 2.651E-05	 6.821E-01	 3.179E-01	 2.433E+01
401.00	 0.000E+00	 7.337E-06	 2.632E-05	 6.820E-01	 3.180E-01	 2.455E+01
402.00	 0.000E+00	 7.281E-06	 2.612E-05	 6.819E-01	 3.181E-01	 2.477E+01
403.00	 0.000E+00	 7.225E-06	 2.592E-05	 6.818E-01	 3.181E-01	 2.499E+01
404.00	 0.000E+00	 7.170E-06	 2.573E-05	 6.818E-01	 3.182E-01	 2.521E+01
405.00	 0.000E+00	 7.116E-06	 2.554E-05	 6.817E-01	 3.183E-01	 2.543E+01
406.00	 0.000E+00	 7.062E-06	 2.535E-05	 6.816E-01	 3.183E-01	 2.566E+01
407.00	 0.000E+00	 7.009E-06	 2.517E-05	 6.816E-01	 3.184E-01	 2.589E+01
408.00	 0.000E+00	 6.956E-06	 2.498E-05	 6.815E-01	 3.185E-01	 2.611E+01
409.00	 0.000E+00	 6.904E-06	 2.480E-05	 6.814E-01	 3.185E-01	 2.634E+01
410.00	 0.000E+00	 6.853E-06	 2.462E-05	 6.814E-01	 3.186E-01	 2.657E+01
411.00	 0.000E+00	 6.802E-06	 2.444E-05	 6.813E-01	 3.187E-01	 2.681E+01
412.00	 0.000E+00	 6.751E-06	 2.426E-05	 6.812E-01	 3.187E-01	 2.704E+01
413.00	 0.000E+00	 6.701E-06	 2.408E-05	 6.812E-01	 3.188E-01	 2.727E+01
414.00	 0.000E+00	 6.652E-06	 2.391E-05	 6.811E-01	 3.189E-01	 2.751E+01
415.00	 0.000E+00	 6.603E-06	 2.373E-05	 6.810E-01	 3.189E-01	 2.775E+01
416.00	 0.000E+00	 6.554E-06	 2.356E-05	 6.810E-01	 3.190E-01	 2.799E+01
417.00	 0.000E+00	 6.506E-06	 2.339E-05	 6.809E-01	 3.191E-01	 2.823E+01
418.00	 0.000E+00	 6.459E-06	 2.322E-05	 6.808E-01	 3.191E-01	 2.847E+01
419.00	 0.000E+00	 6.412E-06	 2.305E-05	 6.808E-01	 3.192E-01	 2.871E+01
420.00	 0.000E+00	 6.365E-06	 2.289E-05	 6.807E-01	 3.193E-01	 2.895E+01
421.00	 0.000E+00	 6.319E-06	 2.272E-05	 6.807E-01	 3.193E-01	 2.920E+01
422.00	 0.000E+00	 6.273E-06	 2.256E-05	 6.806E-01	 3.194E-01	 2.945E+01
423.00	 0.000E+00	 6.228E-06	 2.240E-05	 6.805E-01	 3.194E-01	 2.969E+01
424.00	 0.000E+00	 6.183E-06	 2.224E-05	 6.805E-01	 3.195E-01	 2.994E+01
425.00	 0.000E+00	 6.139E-06	 2.208E-05	 6.804E-01	 3.196E-01	 3.019E+01
426.00	 0.000E+00	 6.095E-06	 2.193E-05	 6.804E-01	 3.196E-01	 3.045E+01
427.00	 0.000E+00	 6.052E-06	 2.177E-05	 6.803E-01	 3.197E-01	 3.070E+01
428.00	 0.000E+00	 6.009E-06	 2.162E-05	 6.802E-01	 3.197E-01	 3.095E+01
429.00	 0.000E+00	 5.966E-06	 2.147E-05	 6.802E-01	 3.198E-01	 3.121E+01
430.00	 0.000E+00	 5.924E-06	 2.131E-05	 6.801E-01	 3.199E-01	 3.147E+01
431.00	 0.000E+00	 5.883E-06	 2.117E-05	 6.801E-01	 3.199E-01	 3.173E+01
432.00	 0.000E+00	 5.841E-06	 2.102E-05	 6.800E-01	 3.200E-01	 3.199E+01
433.00	 0.000E+00	 5.800E-06	 2.087E-05	 6.799E-01	 3.200E-01	 3.225E+01
434.00	 0.000E+00	 5.760E-06	 2.072E-05	 6.799E-01	 3.201E-01	 3.251E+01
435.00	 0.000E+00	 5.720E-06	 2.058E-05	 6.798E-01	 3.201E-01	 3.278E+01
436.00	 0.000E+00	 5.680E-06	 2.044E-05	 6.798E-01	 3.202E-01	 3.305E+01
437.00	 0.000E+00	 5.640E-06	 2.029E-05	 6.797E-01	 3.203E-01	 3.331E+01
438.00	 0.000E+00	 5.601E-06	 2.015E-05	 6.797E-01	 3.203E-01	 3.358E+01
439.00	 0.000E+00	 5.563E-06	 2.001E-05	 6.796E-01	 3.204E-01	 3.385E+01
440.00	 0.000E+00	 5.525E-06	 1.988E-05	 6.795E-01	 3.204E-01	 3.413E+01
441.00	 0.000E+00	 5.487E-06	 1.974E-05	 6.795E-01	 3.205E-01	 3.440E+01
442.00	 0.000E+00	 5.449E-06	 1.960E-05	 6.794E-01	 3.205E-01	 3.467E+01
443.00	 0.000E+00	 5.412E-06	 1.947E-05	 6.794E-01	 3.206E-01	 3.495E+01
444.00	 0.000E+00	 5.375E-06	 1.934E-05	 6.793E-01	 3.206E-01	 3.523E+01
445.00	 0.000E+00	 5.339E-06	 1.920E-05	 6.793E-01	 3.207E-01	 3.551E+01
446.00	 0.000E+00	 5.303E-06	 1.907E-05	 6.792E-01	 3.208E-01	 3.579E+01
447.00	 0.000E+00	 5.267E-06	 1.894E-05	 6.792E-01	 3.208E-01	 3.607E+01
448.00	 0.000E+00	 5.231E-06	 1.881E-05	 6.791E-01	 3.209E-01	 3.635E+01
449.00	 0.000E+00	 5.196E-06	 1.869E-05	 6.791E-01	 3.209E-01	 3.664E+01
450.00	 0.000E+00	 5.161E-06	 1.856E-05	 6.790E-01	 3.210E-01	 3.693E+01
451.00	 0.000E+00	 5.127E-06	 1.843E-05	 6.790E-01	 3.210E-01	 3.721E+01
452.00	 0.000E+00	 5.093E-06	 1.831E-05	 6.789E-01	 3.211E-01	 3.750E+01
453.00	 0.000E+00	 5.059E-06	 1.819E-05	 6.789E-01	 3.211E-01	 3.780E+01
454.00	 0.000E+00	 5.025E-06	 1.807E-05	 6.788E-01	 3.212E-01	 3.809E+01
455.00	 0.000E+00	 4.992E-06	 1.794E-05	 6.788E-01	 3.212E-01	 3.838E+01
456.00	 0.000E+00	 4.959E-06	 1.782E-05	 6.787E-01	 3.213E-01	 3.868E+01
457.00	 0.000E+00	 4.927E-06	 1.770E-05	 6.787E-01	 3.213E-01	 3.898E+01
458.00	 0.000E+00	 4.894E-06	 1.759E-05	 6.786E-01	 3.214E-01	 3.927E+01
459.00	 0.000E+00	 4.862E-06	 1.747E-05	 6.786E-01	 3.214E-01	 3.958E+01
460.00	 0.000E+00	 4.831E-06	 1.735E-05	 6.785E-01	 3.215E-01	 3.988E+01
461.00	 0.000E+00	 4.799E-06	 1.724E-05	 6.785E-01	 3.215E-01	 4.018E+01
462.00	 0.000E+00	 4.768E-06	 1.712E-05	 6.784E-01	 3.216E-01	 4.049E+01
463.00	 0.000E+00	 4.737E-06	 1.701E-05	 6.784E-01	 3.216E-01	 4.079E+01
464.00	 0.000E+00	 4.707E-06	 1.690E-05	 6.783E-01	 3.217E-01	 4.110E+01
465.00	 0.000E+00	 4.676E-06	 1.679E-05	 6.783E-01	 3.217E-01	 4.141E+01
466.00	 0.000E+00	 4.646E-06	 1.668E-05	 6.782E-01	 3.218E-01	 4.172E+01
467.00	 0.000E+00	 4.617E-06	 1.657E-05	 6.782E-01	 3.218E-01	 4.203E+01
468.00	 0.000E+00	 4.587E-06	 1.646E-05	 6.781E-01	 3.218E-01	 4.235E+01
469.00	 0.000E+00	 4.558E-06	 1.635E-05	 6.781E-01	 3.219E-01	 4.266E+01
470.00	 0.000E+00	 4.529E-06	 1.624E-05	 6.780E-01	 3.219E-01	 4.298E+01
471.00	 0.000E+00	 4.500E-06	 1.614E-05	 6.780E-01	 3.220E-01	 4.330E+01
472.00	 0.000E+00	 4.472E-06	 1.603E-05	 6.779E-01	 3.220E-01	 4.362E+01
473.00	 0.000E+00	 4.443E-06	 1.593E-05	 6.779E-01	 3.221E-01	 4.394E+01
474.00	 0.000E+00	 4.415E-06	 1.583E-05	 6.779E-01	 3.221E-01	 4.427E+01
475.00	 0.000E+00	 4.388E-06	 1.572E-05	 6.778E-01	 3.222E-01	 4.459E+01
476.00	 0.000E+00	 4.360E-06	 1.562E-05	 6.778E-01	 3.222E-01	 4.492E+01
477.00	 0.000E+00	 4.333E-06	 1.552E-05	 6.777E-01	 3.223E-01	 4.525E+01
478.00	 0.000E+00	 4.306E-06	 1.542E-05	 6.777E-01	 3.223E-01	 4.558E+01
479.00	 0.000E+00	 4.279E-06	 1.532E-05	 6.776E-01	 3.223E-01	 4.591E+01
480.00	 0.000E+00	 4.253E-06	 1.522E-05	 6.776E-01	 3.224E-01	 4.624E+01
481.00	 0.000E+00	 4.226E-06	 1.513E-05	 6.776E-01	 3.224E-01	 4.658E+01
482.00	 0.000E+00	 4.200E-06	 1.503E-05	 6.775E-01	 3.225E-01	 4.691E+01
483.00	 0.000E+00	 4.175E-06	 1.493E-05	 6.775E-01	 3.225E-01	 4.725E+01
484.00	 0.000E+00	 4.149E-06	 1.484E-05	 6.774E-01	 3.226E-01	 4.759E+01
485.00	 0.000E+00	 4.124E-06	 1.474E-05	 6.774E-01	 3.226E-01	 4.793E+01
486.00	 0.000E+00	 4.098E-06	 1.465E-05	 6.773E-01	 3.226E-01	 4.828E+01
487.00	 0.000E+00	 4.073E-06	 1.456E-05	 6.773E-01	 3.227E-01	 4.862E+01
488.00	 0.000E+00	 4.049E-06	 1.447E-05	 6.773E-01	 3.227E-01	 4.897E+01
489.00	 0.000E+00	 4.024E-06	 1.437E-05	 6.772E-01	 3.228E-01	 4.932E+01
490.00	 0.000E+00	 4.000E-06	 1.428E-05	 6.772E-01	 3.228E-01	 4.967E+01
491.00	 0.000E+00	 3.976E-06	 1.419E-05	 6.771E-01	 3.228E-01	 5.002E+01
492.00	 0.000E+00	 3.952E-06	 1.410E-05	 6.771E-01	 3.229E-01	 5.037E+01
493.00	 0.000E+00	 3.928E-06	 1.402E-05	 6.771E-01	 3.229E-01	 5.073E+01
494.00	 0.000E+00	 3.905E-06	 1.393E-05	 6.770E-01	 3.230E-01	 5.108E+01
495.00	 0.000E+00	 3.881E-06	 1.384E-05	 6.770E-01	 3.230E-01	 5.144E+01
496.00	 0.000E+00	 3.858E-06	 1.375E-05	 6.769E-01	 3.230E-01	 5.180E+01
497.00	 0.000E+00	 3.835E-06	 1.367E-05	 6.769E-01	 3.231E-01	 5.216E+01
498.00	 0.000E+00	 3.812E-06	 1.358E-05	 6.769E-01	 3.231E-01	 5.253E+01
499.00	 0.000E+00	 3.790E-06	 1.350E-05	 6.768E-01	 3.232E-01	 5.289E+01
500.00	 0.000E+00	 3.768E-06	 1.342E-05	 6.768E-01	 3.232E-01	 5.326E+01
501.00	 0.000E+00	 3.745E-06	 1.333E-05	 6.767E-01	 3.232E-01	 5.363E+01
502.00	 0.000E+00	 3.723E-06	 1.325E-05	 6.767E-01	 3.233E-01	 5.400E+01
503.00	 0.000E+00	 3.702E-06	 1.317E-05	 6.767E-01	 3.233E-01	 5.437E+01
504.00	 0.000E+00	 3.680E-06	 1.309E-05	 6.766E-01	 3.234E-01	 5.474E+01
505.00	 0.000E+00	 3.659E-06	 1.301E-05	 6.766E-01	 3.234E-01	 5.512E+01
506.00	 0.000E+00	 3.637E-06	 1.293E-05	 6.766E-01	 3.234E-01	 5.550E+01
507.00	 0.000E+00	 3.616E-06	 1.285E-05	 6.765E-01	 3.235E-01	 5.588E+01
508.00	 0.000E+00	 3.595E-06	 1.277E-05	 6.765E-01	 3.235E-01	 5.626E+01
509.00	 0.000E+00	 3.575E-06	 1.269E-05	 6.764E-01	 3.235E-01	 5.664E+01
510.00	 0.000E+00	 3.554E-06	 1.261E-05	 6.764E-01	 3.236E-01	 5.702E+01
511.00	 0.000E+00	 3.534E-06	 1.254E-05	 6.764E-01	 3.236E-01	 5.741E+01
512.00	 0.000E+00	 3.513E-06	 1.246E-05	 6.763E-01	 3.236E-01	 5.780E+01
513.00	 0.000E+00	 3.493E-06	 1.238E-05	 6.763E-01	 3.237E-01	 5.819E+01
514.00	 0.000E+00	 3.474E-06	 1.231E-05	 6.763E-01	 3.237E-01	 5.858E+01
515.00	 0.000E+00	 3.454E-06	 1.223E-05	 6.762E-01	 3.238E-01	 5.897E+01
516.00	 0.000E+00	 3.434E-06	 1.216E-05	 6.762E-01	 3.238E-01	 5.937E+01
517.00	 0.000E+00	 3.415E-06	 1.209E-05	 6.762E-01	 3.238E-01	 5.976E+01
518.00	 0.000E+00	 3.396E-06	 1.201E-05	 6.761E-01	 3.239E-01	 6.016E+01
519.00	 0.000E+00	 3.376E-06	 1.194E-05	 6.761E-01	 3.239E-01	 6.056E+01
520.00	 0.000E+00	 3.357E-06	 1.187E-05	 6.761E-01	 3.239E-01	 6.096E+01
521.00	 0.000E+00	 3.339E-06	 1.180E-05	 6.760E-01	 3.240E-01	 6.137E+01
522.00	 0.000E+00	 3.320E-06	 1.173E-05	 6.760E-01	 3.240E-01	 6.177E+01
523.00	 0.000E+00	 3.302E-06	 1.166E-05	 6.760E-01	 3.240E-01	 6.218E+01
524.00	 0.000E+00	 3.283E-06	 1.159E-05	 6.759E-01	 3.241E-01	 6.259E+01
525.00	 0.000E+00	 3.265E-06	 1.152E-05	 6.759E-01	 3.241E-01	 6.300E+01
526.00	 0.000E+00	 3.247E-06	 1.145E-05	 6.759E-01	 3.241E-01	 6.342E+01
527.00	 0.000E+00	 3.229E-06	 1.138E-05	 6.758E-01	 3.242E-01	 6.383E+01
528.00	 0.000E+00	 3.211E-06	 1.132E-05	 6.758E-01	 3.242E-01	 6.425E+01
529.00	 0.000E+00	 3.194E-06	 1.125E-05	 6.758E-01	 3.242E-01	 6.467E+01
530.00	 0.000E+00	 3.176E-06	 1.118E-05	 6.757E-01	 3.243E-01	 6.509E+01
531.00	 0.000E+00	 3.159E-06	 1.112E-05	 6.757E-01	 3.243E-01	 6.551E+01
532.00	 0.000E+00	 3.141E-06	 1.105E-05	 6.757E-01	 3.243E-01	 6.594E+01
533.00	 0.000E+00	 3.124E-06	 1.098E-05	 6.756E-01	 3.244E-01	 6.636E+01
534.00	 0.000E+00	 3.107E-06	 1.092E-05	 6.756E-01	 3.244E-01	 6.679E+01
535.00	 0.000E+00	 3.091E-06	 1.086E-05	 6.756E-01	 3.244E-01	 6.722E+01
536.00	 0.000E+00	 3.074E-06	 1.079E-05	 6.755E-01	 3.245E-01	 6.765E+01
537.00	 0.000E+00	 3.057E-06	 1.073E-05	 6.755E-01	 3.245E-01	 6.809E+01
538.00	 0.000E+00	 3.041E-06	 1.067E-05	 6.755E-01	 3.245E-01	 6.852E+01
539.00	 0.000E+00	 3.025E-06	 1.060E-05	 6.754E-01	 3.245E-01	 6.896E+01
540.00	 0.000E+00	 3.008E-06	 1.054E-05	 6.754E-01	 3.246E-01	 6.940E+01
541.00	 0.000E+00	 2.992E-06	 1.048E-05	 6.754E-01	 3.246E-01	 6.984E+01
542.00	 0.000E+00	 2.976E-06	 1.042E-05	 6.753E-01	 3.246E-01	 7.029E+01
543.00	 0.000E+00	 2.961E-06	 1.036E-05	 6.753E-01	 3.247E-01	 7.073E+01
544.00	 0.000E+00	 2.945E-06	 1.030E-05	 6.753E-01	 3.247E-01	 7.118E+01
545.00	 0.000E+00	 2.929E-06	 1.024E-05	 6.753E-01	 3.247E-01	 7.163E+01
546.00	 0.000E+00	 2.914E-06	 1.018E-05	 6.752E-01	 3.248E-01	 7.208E+01
547.00	 0.000E+00	 2.899E-06	 1.012E-05	 6.752E-01	 3.248E-01	 7.253E+01
548.00	 0.000E+00	 2.883E-06	 1.006E-05	 6.752E-01	 3.248E-01	 7.299E+01
549.00	 0.000E+00	 2.868E-06	 1.001E-05	 6.751E-01	 3.248E-01	 7.345E+01
550.00	 0.000E+00	 2.853E-06	 9.948E-06	 6.751E-01	 3.249E-01	 7.390E+01
551.00	 0.000E+00	 2.838E-06	 9.891E-06	 6.751E-01	 3.249E-01	 7.437E+01
552.00	 0.000E+00	 2.824E-06	 9.834E-06	 6.751E-01	 3.249E-01	 7.483E+01
553.00	 0.000E+00	 2.809E-06	 9.778E-06	 6.750E-01	 3.250E-01	 7.529E+01
554.00	 0.000E+00	 2.795E-06	 9.722E-06	 6.750E-01	 3.250E-01	 7.576E+01
555.00	 0.000E+00	 2.780E-06	 9.667E-06	 6.750E-01	 3.250E-01	 7.623E+01
556.00	 0.000E+00	 2.766E-06	 9.611E-06	 6.749E-01	 3.251E-01	 7.670E+01
557.00	 0.000E+00	 2.752E-06	 9.557E-06	 6.749E-01	 3.251E-01	 7.718E+01
558.00	 0.000E+00	 2.738E-06	 9.502E-06	 6.749E-01	 3.251E-01	 7.765E+01
559.00	 0.000E+00	 2.724E-06	 9.449E-06	 6.749E-01	 3.251E-01	 7.813E+01
560.00	 0.000E+00	 2.710E-06	 9.395E-06	 6.748E-01	 3.252E-01	 7.861E+01
561.00	 0.000E+00	 2.696E-06	 9.342E-06	 6.748E-01	 3.252E-01	 7.909E+01
562.00	 0.000E+00	 2.682E-06	 9.289E-06	 6.748E-01	 3.252E-01	 7.957E+01
563.00	 0.000E+00	 2.669E-06	 9.237E-06	 6.747E-01	 3.252E-01	 8.006E+01
564.00	 0.000E+00	 2.655E-06	 9.185E-06	 6.747E-01	 3.253E-01	 8.055E+01
565.00	 0.000E+00	 2.642E-06	 9.133E-06	 6.747E-01	 3.253E-01	 8.104E+01
566.00	 0.000E+00	 2.628E-06	 9.082E-06	 6.747E-01	 3.253E-01	 8.153E+01
567.00	 0.000E+00	 2.615E-06	 9.031E-06	 6.746E-01	 3.254E-01	 8.202E+01
568.00	 0.000E+00	 2.602E-06	 8.980E-06	 6.746E-01	 3.254E-01	 8.252E+01
569.00	 0.000E+00	 2.589E-06	 8.930E-06	 6.746E-01	 3.254E-01	 8.302E+01
570.00	 0.000E+00	 2.576E-06	 8.880E-06	 6.746E-01	 3.254E-01	 8.352E+01
571.00	 0.000E+00	 2.564E-06	 8.830E-06	 6.745E-01	 3.255E-01	 8.402E+01
572.00	 0.000E+00	 2.551E-06	 8.781E-06	 6.745E-01	 3.255E-01	 8.452E+01
573.00	 0.000E+00	 2.538E-06	 8.732E-06	 6.745E-01	 3.255E-01	 8.503E+01
574.00	 0.000E+00	 2.526E-06	 8.684E-06	 6.745E-01	 3.255E-01	 8.554E+01
575.00	 0.000E+00	 2.513E-06	 8.635E-06	 6.744E-01	 3.256E-01	 8.605E+01
576.00	 0.000E+00	 2.501E-06	 8.588E-06	 6.744E-01	 3.256E-01	 8.656E+01
577.00	 0.000E+00	 2.489E-06	 8.540E-06	 6.744E-01	 3.256E-01	 8.708E+01
578.00	 0.000E+00	 2.477E-06	 8.493E-06	 6.743E-01	 3.256E-01	 8.759E+01
579.00	 0.000E+00	 2.464E-06	 8.446E-06	 6.743E-01	 3.257E-01	 8.811E+01
580.00	 0.000E+00	 2.452E-06	 8.399E-06	 6.743E-01	 3.257E-01	 8.864E+01
581.00	 0.000E+00	 2.441E-06	 8.353E-06	 6.743E-01	 3.257E-01	 8.916E+01
582.00	 0.000E+00	 2.429E-06	 8.307E-06	 6.742E-01	 3.257E-01	 8.968E+01
583.00	 0.000E+00	 2.417E-06	 8.262E-06	 6.742E-01	 3.258E-01	 9.021E+01
584.00	 0.000E+00	 2.405E-06	 8.216E-06	 6.742E-01	 3.258E-01	 9.074E+01
585.00	 0.000E+00	 2.394E-06	 8.171E-06	 6.742E-01	 3.258E-01	 9.128E+01
586.00	 0.000E+00	 2.382E-06	 8.127E-06	 6.742E-01	 3.258E-01	 9.181E+01
587.00	 0.000E+00	 2.371E-06	 8.082E-06	 6.741E-01	 3.259E-01	 9.235E+01
588.00	 0.000E+00	 2.360E-06	 8.038E-06	 6.741E-01	 3.259E-01	 9.289E+01
589.00	 0.000E+00	 2.348E-06	 7.994E-06	 6.741E-01	 3.259E-01	 9.343E+01
590.00	 0.000E+00	 2.337E-06	 7.951E-06	 6.741E-01	 3.259E-01	 9.397E+01
591.00	 0.000E+00	 2.326E-06	 7.908E-06	 6.740E-01	 3.260E-01	 9.452E+01
592.00	 0.000E+00	 2.315E-06	 7.865E-06	 6.740E-01	 3.260E-01	 9.506E+01
593.00	 0.000E+00	 2.304E-06	 7.822E-06	 6.740E-01	 3.260E-01	 9.561E+01
594.00	 0.000E+00	 2.293E-06	 7.780E-06	 6.740E-01	 3.260E-01	 9.617E+01
595.00	 0.000E+00	 2.283E-06	 7.738E-06	 6.739E-01	 3.261E-01	 9.672E+01
596.00	 0.000E+00	 2.272E-06	 7.696E-06	 6.739E-01	 3.261E-01	 9.728E+01
597.00	 0.000E+00	 2.261E-06	 7.654E-06	 6.739E-01	 3.261E-01	 9.784E+01
598.00	 0.000E+00	 2.251E-06	 7.613E-06	 6.739E-01	 3.261E-01	 9.840E+01
599.00	 0.000E+00	 2.240E-06	 7.572E-06	 6.738E-01	 3.261E-01	 9.896E+01
600.00	 0.000E+00	 2.230E-06	 7.532E-06	 6.738E-01	 3.262E-01	 9.953E+01
