plane u v typecode econdidx captureblock captureblockidx slinkidx fedid zside
2 6 -3 ML-F3W 11 8 2 2 299 -1
2 6 -2 ML-F3W 6 8 2 2 299 -1
2 6 -1 ML-F3W 1 8 2 2 299 -1
2 6 0 ML-F3W 6 11 0 3 33 -1
2 6 1 ML-F3W 4 7 1 2 25 -1
2 6 2 ML-F3W 0 7 1 2 25 -1
2 6 3 ML-F3W 8 6 0 2 25 -1
2 6 4 ML-F3W 4 6 0 2 25 -1
2 6 5 ML-F3W 0 6 0 2 25 -1
2 6 6 ML-F3W 6 9 3 0 88 -1
2 6 7 ML-F3W 5 9 3 0 80 -1
2 6 8 ML-F3W 2 9 3 0 80 -1
2 6 9 ML-F3W 10 9 3 0 58 -1
2 6 10 ML-R3W 2 10 3 1 89 -1
2 7 -2 ML-F3W 7 8 2 2 299 -1
2 7 -1 ML-F3W 2 8 2 2 299 -1
2 7 0 ML-F3W 7 11 0 3 33 -1
2 7 1 ML-F3W 5 7 1 2 25 -1
2 7 2 ML-F3W 1 7 1 2 25 -1
2 7 3 ML-F3W 0 12 1 3 11 -1
2 7 4 ML-F3W 9 6 0 2 25 -1
2 7 5 ML-F3W 5 6 0 2 25 -1
2 7 6 ML-F3W 1 6 0 2 25 -1
2 7 7 ML-F3W 7 9 3 0 88 -1
2 7 8 ML-F3W 6 9 3 0 80 -1
2 7 9 ML-F3W 3 9 3 0 80 -1
2 8 -1 ML-B3W 3 8 2 2 299 -1
2 8 0 ML-F3W 8 11 0 3 33 -1
2 8 1 ML-F3W 6 7 1 2 25 -1
2 8 2 ML-F3W 2 7 1 2 25 -1
2 8 3 ML-F3W 1 12 1 3 11 -1
2 8 4 ML-F3W 9 11 0 3 33 -1
2 8 5 ML-F3W 10 6 0 2 25 -1
2 8 6 ML-F3W 6 6 0 2 25 -1
2 8 7 ML-F3W 2 6 0 2 25 -1
2 8 8 ML-F3W 8 9 3 0 88 -1
2 8 9 ML-T3W 7 9 3 0 80 -1
2 9 1 ML-T3W 7 7 1 2 25 -1
2 9 2 ML-F3W 3 7 1 2 25 -1
2 9 3 ML-F3W 2 12 1 3 11 -1
2 9 4 ML-F3W 10 11 0 3 33 -1
2 9 5 ML-F3W 11 11 0 3 33 -1
2 9 6 ML-F3W 11 6 0 2 25 -1
2 9 7 ML-F3W 7 6 0 2 25 -1
2 9 8 ML-B3W 3 6 0 2 25 -1
2 10 4 ML-R3W 0 12 1 3 33 -1
2 10 5 ML-L3W 1 12 1 3 33 -1
2 10 6 ML-L3W 2 12 1 3 33 -1
3 -10 -7 ML-T3W 7 19 0 5 194 -1
3 -10 -6 ML-53W 8 19 0 5 194 -1
3 -10 -5 ML-R3W 1 19 0 5 194 -1
3 -10 -4 ML-53W 2 19 0 5 194 -1
3 -10 -3 ML-B3W 9 18 3 3 192 -1
3 -9 -8 ML-T3W 0 17 2 4 210 -1
3 -9 -7 ML-F3W 4 17 2 4 210 -1
3 -9 -6 ML-F3W 6 19 0 5 194 -1
3 -9 -5 ML-F3W 11 18 3 3 192 -1
3 -9 -4 ML-F3W 0 19 0 5 194 -1
3 -9 -3 ML-F3W 8 18 3 3 192 -1
3 -9 -2 ML-F3W 8 17 2 4 210 -1
3 -9 -1 ML-F3W 0 18 3 3 209 -1
3 -8 -9 ML-F3W 3 20 1 5 262 -1
3 -8 -8 ML-F3W 1 14 3 2 242 -1
3 -8 -7 ML-F3W 11 16 1 4 210 -1
3 -8 -6 ML-F3W 3 17 2 4 210 -1
3 -8 -5 ML-F3W 5 19 0 5 194 -1
3 -8 -4 ML-F3W 10 18 3 3 192 -1
3 -8 -3 ML-F3W 7 18 3 3 192 -1
3 -8 -2 ML-F3W 7 17 2 4 210 -1
3 -8 -1 ML-F3W 11 17 2 4 210 -1
3 -8 0 ML-F3W 10 7 1 2 184 -1
3 -8 1 ML-T3W 3 19 0 5 154 -1
3 -7 -10 ML-B3W 5 12 1 3 243 -1
3 -7 -9 ML-F3W 11 19 0 5 262 -1
3 -7 -8 ML-F3W 2 20 1 5 262 -1
3 -7 -7 ML-F3W 0 14 3 2 242 -1
3 -7 -6 ML-F3W 10 16 1 4 210 -1
3 -7 -5 ML-F3W 2 17 2 4 210 -1
3 -7 -4 ML-F3W 4 19 0 5 194 -1
3 -7 -3 ML-F3W 6 18 3 3 192 -1
3 -7 -2 ML-F3W 6 17 2 4 210 -1
3 -7 -1 ML-F3W 10 17 2 4 210 -1
3 -7 0 ML-F3W 9 7 1 2 184 -1
3 -7 1 ML-F3W 2 19 0 5 154 -1
3 -7 2 ML-F3W 7 19 0 5 154 -1
3 -7 3 ML-T3W 4 13 2 3 135 -1
3 -6 -10 ML-53W 9 12 1 3 243 -1
3 -6 -9 ML-F3W 4 12 1 3 243 -1
3 -6 -8 ML-F3W 10 19 0 5 262 -1
3 -6 -7 ML-F3W 1 20 1 5 262 -1
3 -6 -6 ML-F3W 5 20 1 5 262 -1
3 -6 -5 ML-F3W 9 16 1 4 210 -1
3 -6 -4 ML-F3W 1 17 2 4 210 -1
3 -6 -3 ML-F3W 3 19 0 5 194 -1
3 -6 -2 ML-F3W 5 17 2 4 210 -1
3 -6 -1 ML-F3W 9 17 2 4 210 -1
3 -6 0 ML-F3W 2 18 3 3 209 -1
3 -6 1 ML-F3W 1 19 0 5 154 -1
3 -6 2 ML-F3W 6 19 0 5 154 -1
3 -6 3 ML-F3W 2 13 2 3 135 -1
3 -6 4 ML-53W 3 13 2 3 135 -1
3 -5 -10 ML-R3W 10 12 1 3 243 -1
3 -5 -9 ML-F3W 7 12 1 3 243 -1
3 -5 -8 ML-F3W 3 12 1 3 243 -1
3 -5 -7 ML-F3W 9 19 0 5 262 -1
3 -5 -6 ML-F3W 0 20 1 5 262 -1
3 -5 -5 ML-F3W 4 20 1 5 262 -1
3 -5 -4 MH-F2W 8 7 1 2 184 -1
3 -5 -3 MH-F2W 7 16 1 4 210 -1
3 -5 -2 MH-F2W 8 16 1 4 210 -1
3 -5 -1 MH-F2W 5 7 1 2 184 -1
3 -5 0 ML-F3W 1 18 3 3 209 -1
3 -5 1 ML-F3W 0 19 0 5 154 -1
3 -5 2 ML-F3W 5 19 0 5 154 -1
3 -5 3 ML-F3W 1 13 2 3 135 -1
3 -5 4 ML-F3W 8 12 1 3 135 -1
3 -5 5 ML-R3W 10 12 1 3 135 -1
3 -4 -10 ML-53W 3 13 2 3 243 -1
3 -4 -9 ML-F3W 8 12 1 3 243 -1
3 -4 -8 ML-F3W 6 12 1 3 243 -1
3 -4 -7 ML-F3W 2 12 1 3 243 -1
3 -4 -6 ML-F3W 8 19 0 5 262 -1
3 -4 -5 MH-F2W 8 13 2 3 243 -1
3 -4 -4 MH-F2W 1 12 1 3 243 -1
3 -4 -3 MH-F2W 7 7 1 2 184 -1
3 -4 -2 MH-F2W 6 16 1 4 210 -1
3 -4 -1 MH-F2W 4 7 1 2 184 -1
3 -4 0 MH-F2W 5 18 3 3 192 -1
3 -4 1 MH-F2W 11 13 2 3 135 -1
3 -4 2 ML-F3W 4 19 0 5 154 -1
3 -4 3 ML-F3W 0 13 2 3 135 -1
3 -4 4 ML-F3W 6 12 1 3 135 -1
3 -4 5 ML-F3W 7 12 1 3 135 -1
3 -4 6 ML-53W 9 12 1 3 135 -1
3 -3 -10 ML-T3W 4 13 2 3 243 -1
3 -3 -9 ML-F3W 2 13 2 3 243 -1
3 -3 -8 ML-F3W 1 13 2 3 243 -1
3 -3 -7 ML-F3W 0 13 2 3 243 -1
3 -3 -6 ML-F3W 11 12 1 3 243 -1
3 -3 -5 MH-F2W 10 18 3 3 260 -1
3 -3 -4 MH-F2W 7 13 2 3 243 -1
3 -3 -3 MH-F1W 0 12 1 3 243 -1
3 -3 -2 MH-F1W 6 7 1 2 184 -1
3 -3 -1 MH-F1W 3 7 1 2 184 -1
3 -3 0 MH-F1W 4 18 3 3 192 -1
3 -3 1 MH-F2W 10 13 2 3 135 -1
3 -3 2 MH-F2W 11 18 3 3 152 -1
3 -3 3 ML-F3W 11 12 1 3 135 -1
3 -3 4 ML-F3W 2 12 1 3 135 -1
3 -3 5 ML-F3W 3 12 1 3 135 -1
3 -3 6 ML-F3W 4 12 1 3 135 -1
3 -3 7 ML-B3W 5 12 1 3 135 -1
3 -2 -9 ML-F3W 7 19 0 5 262 -1
3 -2 -8 ML-F3W 6 19 0 5 262 -1
3 -2 -7 ML-F3W 5 19 0 5 262 -1
3 -2 -6 ML-F3W 4 19 0 5 262 -1
3 -2 -5 MH-F2W 11 18 3 3 260 -1
3 -2 -4 MH-F2W 9 18 3 3 260 -1
3 -2 -3 MH-F1W 6 13 2 3 243 -1
3 -2 -2 MH-B1W 11 11 0 3 243 -1
3 -2 -1 MH-L1W 2 7 1 2 184 -1
3 -2 0 MH-B1W 3 18 3 3 192 -1
3 -2 1 MH-F1W 9 13 2 3 135 -1
3 -2 2 MH-F2W 9 18 3 3 152 -1
3 -2 3 MH-F2W 10 18 3 3 152 -1
3 -2 4 ML-F3W 8 19 0 5 154 -1
3 -2 5 ML-F3W 9 19 0 5 154 -1
3 -2 6 ML-F3W 10 19 0 5 154 -1
3 -2 7 ML-F3W 11 19 0 5 154 -1
3 -1 -9 ML-T3W 3 19 0 5 262 -1
3 -1 -8 ML-F3W 2 19 0 5 262 -1
3 -1 -7 ML-F3W 1 19 0 5 262 -1
3 -1 -6 ML-F3W 0 19 0 5 262 -1
3 -1 -5 MH-F2W 11 13 2 3 243 -1
3 -1 -4 MH-F2W 10 13 2 3 243 -1
3 -1 -3 MH-F1W 9 13 2 3 243 -1
3 -1 -2 MH-L1W 5 13 2 3 243 -1
3 -1 1 MH-L1W 5 13 2 3 135 -1
3 -1 2 MH-F1W 6 13 2 3 135 -1
3 -1 3 MH-F2W 7 13 2 3 135 -1
3 -1 4 MH-F2W 8 13 2 3 135 -1
3 -1 5 ML-F3W 0 20 1 5 154 -1
3 -1 6 ML-F3W 1 20 1 5 154 -1
3 -1 7 ML-F3W 2 20 1 5 154 -1
3 -1 8 ML-F3W 3 20 1 5 154 -1
3 0 -8 ML-F3W 10 7 1 2 292 -1
3 0 -7 ML-F3W 9 7 1 2 292 -1
3 0 -6 ML-F3W 2 18 3 3 317 -1
3 0 -5 ML-F3W 1 18 3 3 317 -1
3 0 -4 MH-F2W 5 18 3 3 300 -1
3 0 -3 MH-F1W 4 18 3 3 300 -1
3 0 -2 MH-B1W 3 18 3 3 300 -1
3 0 2 MH-B1W 11 11 0 3 135 -1
3 0 3 MH-F1W 0 12 1 3 135 -1
3 0 4 MH-F2W 1 12 1 3 135 -1
3 0 5 ML-F3W 4 20 1 5 154 -1
3 0 6 ML-F3W 5 20 1 5 154 -1
3 0 7 ML-F3W 0 14 3 2 134 -1
3 0 8 ML-F3W 1 14 3 2 134 -1
3 1 -8 ML-F3W 0 18 3 3 317 -1
3 1 -7 ML-F3W 11 17 2 4 318 -1
3 1 -6 ML-F3W 10 17 2 4 318 -1
3 1 -5 ML-F3W 9 17 2 4 318 -1
3 1 -4 MH-F2W 5 7 1 2 292 -1
3 1 -3 MH-F2W 4 7 1 2 292 -1
3 1 -2 MH-F1W 3 7 1 2 292 -1
3 1 -1 MH-L1W 2 7 1 2 292 -1
3 1 2 MH-L1W 2 7 1 2 75 -1
3 1 3 MH-F1W 6 7 1 2 75 -1
3 1 4 MH-F2W 7 7 1 2 75 -1
3 1 5 MH-F2W 8 7 1 2 75 -1
3 1 6 ML-F3W 9 16 1 4 101 -1
3 1 7 ML-F3W 10 16 1 4 101 -1
3 1 8 ML-F3W 11 16 1 4 101 -1
3 1 9 ML-T3W 0 17 2 4 101 -1
3 2 -7 ML-F3W 8 17 2 4 318 -1
3 2 -6 ML-F3W 7 17 2 4 318 -1
3 2 -5 ML-F3W 6 17 2 4 318 -1
3 2 -4 ML-F3W 5 17 2 4 318 -1
3 2 -3 MH-F2W 8 16 1 4 318 -1
3 2 -2 MH-F2W 6 16 1 4 318 -1
3 2 -1 MH-F1W 6 7 1 2 292 -1
3 2 0 MH-B1W 11 11 0 3 26 -1
3 2 1 MH-L1W 5 13 2 3 26 -1
3 2 2 MH-B1W 3 18 3 3 83 -1
3 2 3 MH-F1W 3 7 1 2 75 -1
3 2 4 MH-F2W 6 16 1 4 101 -1
3 2 5 MH-F2W 7 16 1 4 101 -1
3 2 6 ML-F3W 1 17 2 4 101 -1
3 2 7 ML-F3W 2 17 2 4 101 -1
3 2 8 ML-F3W 3 17 2 4 101 -1
3 2 9 ML-F3W 4 17 2 4 101 -1
3 3 -7 ML-B3W 9 18 3 3 300 -1
3 3 -6 ML-F3W 8 18 3 3 300 -1
3 3 -5 ML-F3W 7 18 3 3 300 -1
3 3 -4 ML-F3W 6 18 3 3 300 -1
3 3 -3 ML-F3W 3 19 0 5 302 -1
3 3 -2 MH-F2W 7 16 1 4 318 -1
3 3 -1 MH-F2W 7 7 1 2 292 -1
3 3 0 MH-F1W 0 12 1 3 26 -1
3 3 1 MH-F1W 6 13 2 3 26 -1
3 3 2 MH-F1W 9 13 2 3 26 -1
3 3 3 MH-F1W 4 18 3 3 83 -1
3 3 4 MH-F2W 4 7 1 2 75 -1
3 3 5 MH-F2W 8 16 1 4 101 -1
3 3 6 ML-F3W 3 19 0 5 85 -1
3 3 7 ML-F3W 4 19 0 5 85 -1
3 3 8 ML-F3W 5 19 0 5 85 -1
3 3 9 ML-F3W 6 19 0 5 85 -1
3 3 10 ML-T3W 7 19 0 5 85 -1
3 4 -6 ML-53W 2 19 0 5 302 -1
3 4 -5 ML-F3W 0 19 0 5 302 -1
3 4 -4 ML-F3W 10 18 3 3 300 -1
3 4 -3 ML-F3W 4 19 0 5 302 -1
3 4 -2 ML-F3W 1 17 2 4 318 -1
3 4 -1 MH-F2W 8 7 1 2 292 -1
3 4 0 MH-F2W 1 12 1 3 26 -1
3 4 1 MH-F2W 7 13 2 3 26 -1
3 4 2 MH-F2W 9 18 3 3 43 -1
3 4 3 MH-F2W 10 13 2 3 26 -1
3 4 4 MH-F2W 5 18 3 3 83 -1
3 4 5 MH-F2W 5 7 1 2 75 -1
3 4 6 ML-F3W 5 17 2 4 101 -1
3 4 7 ML-F3W 6 18 3 3 83 -1
3 4 8 ML-F3W 10 18 3 3 83 -1
3 4 9 ML-F3W 11 18 3 3 83 -1
3 4 10 ML-53W 8 19 0 5 85 -1
3 5 -5 ML-R3W 1 19 0 5 302 -1
3 5 -4 ML-F3W 11 18 3 3 300 -1
3 5 -3 ML-F3W 5 19 0 5 302 -1
3 5 -2 ML-F3W 2 17 2 4 318 -1
3 5 -1 ML-F3W 9 16 1 4 318 -1
3 5 0 ML-F3W 4 20 1 5 45 -1
3 5 1 MH-F2W 8 13 2 3 26 -1
3 5 2 MH-F2W 10 18 3 3 43 -1
3 5 3 MH-F2W 11 18 3 3 43 -1
3 5 4 MH-F2W 11 13 2 3 26 -1
3 5 5 ML-F3W 1 18 3 3 100 -1
3 5 6 ML-F3W 9 17 2 4 101 -1
3 5 7 ML-F3W 6 17 2 4 101 -1
3 5 8 ML-F3W 7 18 3 3 83 -1
3 5 9 ML-F3W 0 19 0 5 85 -1
3 5 10 ML-R3W 1 19 0 5 85 -1
3 6 -4 ML-53W 8 19 0 5 302 -1
3 6 -3 ML-F3W 6 19 0 5 302 -1
3 6 -2 ML-F3W 3 17 2 4 318 -1
3 6 -1 ML-F3W 10 16 1 4 318 -1
3 6 0 ML-F3W 5 20 1 5 45 -1
3 6 1 ML-F3W 0 20 1 5 45 -1
3 6 2 ML-F3W 8 19 0 5 45 -1
3 6 3 ML-F3W 11 12 1 3 26 -1
3 6 4 ML-F3W 4 19 0 5 45 -1
3 6 5 ML-F3W 0 19 0 5 45 -1
3 6 6 ML-F3W 2 18 3 3 100 -1
3 6 7 ML-F3W 10 17 2 4 101 -1
3 6 8 ML-F3W 7 17 2 4 101 -1
3 6 9 ML-F3W 8 18 3 3 83 -1
3 6 10 ML-53W 2 19 0 5 85 -1
3 7 -3 ML-T3W 7 19 0 5 302 -1
3 7 -2 ML-F3W 4 17 2 4 318 -1
3 7 -1 ML-F3W 11 16 1 4 318 -1
3 7 0 ML-F3W 0 14 3 2 25 -1
3 7 1 ML-F3W 1 20 1 5 45 -1
3 7 2 ML-F3W 9 19 0 5 45 -1
3 7 3 ML-F3W 2 12 1 3 26 -1
3 7 4 ML-F3W 0 13 2 3 26 -1
3 7 5 ML-F3W 5 19 0 5 45 -1
3 7 6 ML-F3W 1 19 0 5 45 -1
3 7 7 ML-F3W 9 7 1 2 75 -1
3 7 8 ML-F3W 11 17 2 4 101 -1
3 7 9 ML-F3W 8 17 2 4 101 -1
3 7 10 ML-B3W 9 18 3 3 83 -1
3 8 -1 ML-T3W 0 17 2 4 318 -1
3 8 0 ML-F3W 1 14 3 2 25 -1
3 8 1 ML-F3W 2 20 1 5 45 -1
3 8 2 ML-F3W 10 19 0 5 45 -1
3 8 3 ML-F3W 3 12 1 3 26 -1
3 8 4 ML-F3W 6 12 1 3 26 -1
3 8 5 ML-F3W 1 13 2 3 26 -1
3 8 6 ML-F3W 6 19 0 5 45 -1
3 8 7 ML-F3W 2 19 0 5 45 -1
3 8 8 ML-F3W 10 7 1 2 75 -1
3 8 9 ML-F3W 0 18 3 3 100 -1
3 9 1 ML-F3W 3 20 1 5 45 -1
3 9 2 ML-F3W 11 19 0 5 45 -1
3 9 3 ML-F3W 4 12 1 3 26 -1
3 9 4 ML-F3W 7 12 1 3 26 -1
3 9 5 ML-F3W 8 12 1 3 26 -1
3 9 6 ML-F3W 2 13 2 3 26 -1
3 9 7 ML-F3W 7 19 0 5 45 -1
3 9 8 ML-T3W 3 19 0 5 45 -1
3 10 3 ML-B3W 5 12 1 3 26 -1
3 10 4 ML-53W 9 12 1 3 26 -1
3 10 5 ML-R3W 10 12 1 3 26 -1
3 10 6 ML-53W 3 13 2 3 26 -1
3 10 7 ML-T3W 4 13 2 3 26 -1
4 -10 -6 ML-L3W 9 16 1 4 171 -1
4 -10 -5 ML-L3W 11 16 1 4 171 -1
4 -10 -4 ML-R3W 0 17 2 4 171 -1
4 -9 -8 ML-B3W 9 27 3 6 180 -1
4 -9 -7 ML-F3W 1 28 0 7 181 -1
4 -9 -6 ML-F3W 5 28 0 7 181 -1
4 -9 -5 ML-F3W 8 16 1 4 171 -1
4 -9 -4 ML-F3W 10 16 1 4 171 -1
4 -9 -3 ML-F3W 3 28 0 7 213 -1
4 -9 -2 ML-F3W 9 28 0 7 181 -1
4 -9 -1 ML-T3W 1 29 1 7 181 -1
4 -8 -9 ML-T3W 6 17 2 4 237 -1
4 -8 -8 ML-F3W 10 14 3 2 219 -1
4 -8 -7 ML-F3W 8 27 3 6 180 -1
4 -8 -6 ML-F3W 0 28 0 7 181 -1
4 -8 -5 ML-F3W 4 28 0 7 181 -1
4 -8 -4 ML-F3W 7 16 1 4 171 -1
4 -8 -3 ML-F3W 2 28 0 7 213 -1
4 -8 -2 ML-F3W 8 28 0 7 181 -1
4 -8 -1 ML-F3W 0 29 1 7 181 -1
4 -8 0 ML-F3W 6 16 1 4 171 -1
4 -8 1 ML-B3W 2 16 1 4 129 -1
4 -7 -9 ML-F3W 2 17 2 4 237 -1
4 -7 -8 ML-F3W 5 17 2 4 237 -1
4 -7 -7 ML-F3W 9 14 3 2 219 -1
4 -7 -6 ML-F3W 7 27 3 6 180 -1
4 -7 -5 ML-F3W 11 27 3 6 180 -1
4 -7 -4 ML-F3W 3 28 0 7 181 -1
4 -7 -3 ML-F3W 1 28 0 7 213 -1
4 -7 -2 ML-F3W 7 28 0 7 181 -1
4 -7 -1 ML-F3W 11 28 0 7 181 -1
4 -7 0 ML-F3W 5 16 1 4 171 -1
4 -7 1 ML-F3W 1 16 1 4 129 -1
4 -7 2 ML-F3W 6 16 1 4 129 -1
4 -6 -10 ML-R3W 2 15 0 4 221 -1
4 -6 -9 ML-F3W 11 15 0 4 271 -1
4 -6 -8 ML-F3W 1 17 2 4 237 -1
4 -6 -7 ML-F3W 4 17 2 4 237 -1
4 -6 -6 ML-F3W 8 14 3 2 219 -1
4 -6 -5 ML-F3W 6 27 3 6 180 -1
4 -6 -4 ML-F3W 10 27 3 6 180 -1
4 -6 -3 ML-F3W 2 28 0 7 181 -1
4 -6 -2 ML-F3W 6 28 0 7 181 -1
4 -6 -1 ML-F3W 10 28 0 7 181 -1
4 -6 0 ML-F3W 4 16 1 4 171 -1
4 -6 1 ML-F3W 0 16 1 4 129 -1
4 -6 2 ML-F3W 5 16 1 4 129 -1
4 -6 3 ML-F3W 10 16 1 4 129 -1
4 -6 4 ML-L3W 4 15 0 4 113 -1
4 -5 -10 ML-L3W 3 15 0 4 221 -1
4 -5 -9 ML-F3W 0 15 0 4 221 -1
4 -5 -8 ML-F3W 10 15 0 4 271 -1
4 -5 -7 ML-F3W 0 17 2 4 237 -1
4 -5 -6 ML-F3W 3 17 2 4 237 -1
4 -5 -5 ML-F2W 7 14 3 2 219 -1
4 -5 -4 MH-F2W 2 16 1 4 171 -1
4 -5 -3 MH-F2W 0 28 0 7 213 -1
4 -5 -2 MH-F2W 4 27 3 6 180 -1
4 -5 -1 MH-F2W 5 27 3 6 180 -1
4 -5 0 ML-F2W 3 16 1 4 171 -1
4 -5 1 ML-F3W 11 15 0 4 129 -1
4 -5 2 ML-F3W 4 16 1 4 129 -1
4 -5 3 ML-F3W 9 16 1 4 129 -1
4 -5 4 ML-F3W 1 15 0 4 113 -1
4 -5 5 ML-L3W 3 15 0 4 113 -1
4 -4 -10 ML-L3W 4 15 0 4 221 -1
4 -4 -9 ML-F3W 1 15 0 4 221 -1
4 -4 -8 ML-F3W 11 14 3 2 219 -1
4 -4 -7 ML-F3W 9 15 0 4 271 -1
4 -4 -6 ML-F3W 11 16 1 4 237 -1
4 -4 -5 MH-F2W 9 15 0 4 237 -1
4 -4 -4 MH-F2W 2 14 3 2 219 -1
4 -4 -3 MH-F2W 1 16 1 4 171 -1
4 -4 -2 MH-F2W 11 27 3 6 212 -1
4 -4 -1 MH-F2W 3 27 3 6 180 -1
4 -4 0 MH-F2W 10 15 0 4 171 -1
4 -4 1 MH-F2W 6 14 3 2 111 -1
4 -4 2 ML-F3W 3 16 1 4 129 -1
4 -4 3 ML-F3W 8 16 1 4 129 -1
4 -4 4 ML-F3W 11 14 3 2 111 -1
4 -4 5 ML-F3W 0 15 0 4 113 -1
4 -4 6 ML-R3W 2 15 0 4 113 -1
4 -3 -9 ML-F3W 10 16 1 4 237 -1
4 -3 -8 ML-F3W 9 16 1 4 237 -1
4 -3 -7 ML-F3W 8 16 1 4 237 -1
4 -3 -6 ML-F3W 7 16 1 4 237 -1
4 -3 -5 MH-F2W 10 15 0 4 237 -1
4 -3 -4 MH-F2W 8 15 0 4 237 -1
4 -3 -3 MH-F1W 1 14 3 2 219 -1
4 -3 -2 MH-F1W 0 16 1 4 171 -1
4 -3 -1 MH-F1W 10 27 3 6 212 -1
4 -3 0 MH-F1W 9 15 0 4 171 -1
4 -3 1 MH-F2W 5 14 3 2 111 -1
4 -3 2 MH-F2W 8 15 0 4 163 -1
4 -3 3 ML-F3W 7 16 1 4 129 -1
4 -3 4 ML-F3W 9 15 0 4 163 -1
4 -3 5 ML-F3W 10 15 0 4 163 -1
4 -3 6 ML-F3W 11 15 0 4 163 -1
4 -2 -9 ML-F3W 6 16 1 4 237 -1
4 -2 -8 ML-F3W 5 16 1 4 237 -1
4 -2 -7 ML-F3W 4 16 1 4 237 -1
4 -2 -6 ML-F3W 3 16 1 4 237 -1
4 -2 -5 MH-F2W 8 15 0 4 271 -1
4 -2 -4 MH-F2W 7 15 0 4 271 -1
4 -2 -3 MH-F1W 6 15 0 4 271 -1
4 -2 -2 MH-B1W 0 14 3 2 219 -1
4 -2 -1 MH-R1W 11 15 0 4 171 -1
4 -2 0 MH-B1W 8 15 0 4 171 -1
4 -2 1 MH-F1W 4 14 3 2 111 -1
4 -2 2 MH-F2W 7 15 0 4 163 -1
4 -2 3 MH-F2W 10 15 0 4 129 -1
4 -2 4 ML-F3W 11 16 1 4 129 -1
4 -2 5 ML-F3W 0 17 2 4 129 -1
4 -2 6 ML-F3W 1 17 2 4 129 -1
4 -2 7 ML-F3W 2 17 2 4 129 -1
4 -1 -9 ML-B3W 2 16 1 4 237 -1
4 -1 -8 ML-F3W 1 16 1 4 237 -1
4 -1 -7 ML-F3W 0 16 1 4 237 -1
4 -1 -6 ML-F3W 11 15 0 4 237 -1
4 -1 -5 MH-F2W 6 14 3 2 219 -1
4 -1 -4 MH-F2W 5 14 3 2 219 -1
4 -1 -3 MH-F1W 4 14 3 2 219 -1
4 -1 -2 MH-R1W 3 14 3 2 219 -1
4 -1 1 MH-R1W 3 14 3 2 111 -1
4 -1 2 MH-F1W 6 15 0 4 163 -1
4 -1 3 MH-F2W 8 15 0 4 129 -1
4 -1 4 MH-F2W 9 15 0 4 129 -1
4 -1 5 ML-F3W 3 17 2 4 129 -1
4 -1 6 ML-F3W 4 17 2 4 129 -1
4 -1 7 ML-F3W 5 17 2 4 129 -1
4 -1 8 ML-T3W 6 17 2 4 129 -1
4 0 -8 ML-F3W 6 16 1 4 279 -1
4 0 -7 ML-F3W 5 16 1 4 279 -1
4 0 -6 ML-F3W 4 16 1 4 279 -1
4 0 -5 ML-F2W 3 16 1 4 279 -1
4 0 -4 MH-F2W 10 15 0 4 279 -1
4 0 -3 MH-F1W 9 15 0 4 279 -1
4 0 -2 MH-B1W 8 15 0 4 279 -1
4 0 2 MH-B1W 0 14 3 2 111 -1
4 0 3 MH-F1W 1 14 3 2 111 -1
4 0 4 MH-F2W 2 14 3 2 111 -1
4 0 5 ML-F2W 7 14 3 2 111 -1
4 0 6 ML-F3W 8 14 3 2 111 -1
4 0 7 ML-F3W 9 14 3 2 111 -1
4 0 8 ML-F3W 10 14 3 2 111 -1
4 1 -8 ML-T3W 1 29 1 7 289 -1
4 1 -7 ML-F3W 0 29 1 7 289 -1
4 1 -6 ML-F3W 11 28 0 7 289 -1
4 1 -5 ML-F3W 10 28 0 7 289 -1
4 1 -4 MH-F2W 5 27 3 6 288 -1
4 1 -3 MH-F2W 3 27 3 6 288 -1
4 1 -2 MH-F1W 10 27 3 6 320 -1
4 1 -1 MH-R1W 11 15 0 4 279 -1
4 1 2 MH-R1W 11 15 0 4 62 -1
4 1 3 MH-F1W 0 16 1 4 62 -1
4 1 4 MH-F2W 1 16 1 4 62 -1
4 1 5 MH-F2W 2 16 1 4 62 -1
4 1 6 ML-F3W 6 27 3 6 71 -1
4 1 7 ML-F3W 7 27 3 6 71 -1
4 1 8 ML-F3W 8 27 3 6 71 -1
4 1 9 ML-B3W 9 27 3 6 71 -1
4 2 -7 ML-F3W 9 28 0 7 289 -1
4 2 -6 ML-F3W 8 28 0 7 289 -1
4 2 -5 ML-F3W 7 28 0 7 289 -1
4 2 -4 ML-F3W 6 28 0 7 289 -1
4 2 -3 MH-F2W 4 27 3 6 288 -1
4 2 -2 MH-F2W 11 27 3 6 320 -1
4 2 -1 MH-F1W 0 16 1 4 279 -1
4 2 0 MH-B1W 0 14 3 2 2 -1
4 2 1 MH-R1W 3 14 3 2 2 -1
4 2 2 MH-B1W 8 15 0 4 62 -1
4 2 3 MH-F1W 10 27 3 6 103 -1
4 2 4 MH-F2W 11 27 3 6 103 -1
4 2 5 MH-F2W 0 28 0 7 104 -1
4 2 6 ML-F3W 10 27 3 6 71 -1
4 2 7 ML-F3W 11 27 3 6 71 -1
4 2 8 ML-F3W 0 28 0 7 72 -1
4 2 9 ML-F3W 1 28 0 7 72 -1
4 3 -6 ML-F3W 3 28 0 7 321 -1
4 3 -5 ML-F3W 2 28 0 7 321 -1
4 3 -4 ML-F3W 1 28 0 7 321 -1
